week,id,level
42,2000,108.0870989583855
42,2001,93.41794635761293
42,2002,90.82553419944972
42,2003,78.89579214012669
42,2004,80.43173341823237
42,2005,86.65224031469678
42,2006,64.59940568032658
42,2007,86.19539863365625
42,2008,82.44340376869368
42,2009,82.9685358524267
42,2010,87.53747525356958
42,2011,91.05082308098616
42,2012,83.89363756078104
42,2013,76.43034539366145
42,2014,77.07520581694983
42,2015,93.26707912246766
43,1990,78.73319121068022
43,1991,74.90851674203907
43,1992,81.10428567343735
43,1993,91.05621351309112
43,1994,80.75357964642869
43,1995,88.56068451195041
43,1996,77.29469743000378
43,1997,83.14557317551002
43,1998,93.28986570317015
43,1999,78.24680774840202
43,2000,107.0639093430151
43,2001,93.52049598717142
43,2002,89.68107872790577
43,2003,76.8644715222529
43,2004,80.49210573078733
43,2005,84.77959845229935
43,2006,65.69031936294199
43,2007,84.55119117736969
43,2008,82.53694241627235
43,2009,80.90488031710434
43,2010,85.77092289698497
43,2011,89.93776128036849
43,2012,82.8171332431364
43,2013,76.66223070507698
43,2014,78.587775581811
43,2015,91.47713928235189
44,1990,78.95695931563381
44,1991,73.73229809157259
44,1992,78.80919808787002
44,1993,88.96458139031058
44,1994,79.2497632555321
44,1995,87.47060630351561
44,1996,77.05504196767978
44,1997,80.5737723316477
44,1998,93.06012028293695
44,1999,78.233831780026
44,2000,106.15859927012136
44,2001,93.28006958487964
44,2002,87.96237622276317
44,2003,75.93816843782234
44,2004,79.7752953838243
44,2005,85.07750683802523
44,2006,64.93745611922256
44,2007,83.38964212956719
44,2008,82.05600468889338
44,2009,78.02587389857858
44,2010,85.30027035103524
44,2011,89.50235300272449
44,2012,80.83311628263807
44,2013,76.58630316226314
44,2014,79.60433947395597
44,2015,89.62115456361552
45,1990,77.3347712898426
45,1991,73.19946534687251
45,1992,76.88330485154721
45,1993,86.80725796589842
45,1994,77.79196086688984
45,1995,84.581188417582
45,1996,76.9503885814192
45,1997,79.54040378325308
45,1998,90.5981123755099
45,1999,77.94369797671078
45,2000,105.51692772524639
45,2001,91.43570685013202
45,2002,84.71594088715348
45,2003,74.98450499911232
45,2004,78.54148551678742
45,2005,86.33619559154613
45,2006,63.61648559386508
45,2007,81.27279244159132
45,2008,80.65308401334178
45,2009,75.72979520225286
45,2010,84.07012665946998
45,2011,89.2851350085671
45,2012,79.51555806290435
45,2013,75.85314935432406
45,2014,79.34901751058966
45,2015,88.27998545581043
46,1990,75.45629101339121
46,1991,72.203106759246
46,1992,74.8591859659222
46,1993,83.91796970661399
46,1994,75.83137904101582
46,1995,82.13785285856508
46,1996,76.03206785648075
46,1997,78.42549565189593
46,1998,87.24471959240957
46,1999,76.50905272069582
46,2000,104.32086183154844
46,2001,88.8571297768027
46,2002,81.82850908390151
46,2003,73.2495489544497
46,2004,77.22738499632642
46,2005,86.66197570220288
46,2006,62.1313151911665
46,2007,78.13175918279504
46,2008,79.3442257486395
46,2009,73.8711295930809
46,2010,82.42986183294823
46,2011,87.59700567244074
46,2012,78.67526342768785
46,2013,74.9218265657692
46,2014,78.92873034338649
46,2015,86.51335076931932
47,1990,73.23542166097896
47,1991,70.8938188007716
47,1992,72.04225652550933
47,1993,80.25924523893758
47,1994,73.88601607818588
47,1995,79.33664000063166
47,1996,74.88035862130963
47,1997,76.3829195757579
47,1998,83.35422064868293
47,1999,74.15959036006583
47,2000,102.95267180391336
47,2001,85.88383422593452
47,2002,79.03599284725854
47,2003,71.30099787485042
47,2004,74.82172943370375
47,2005,84.67007129695757
47,2006,62.21813936732445
47,2007,75.22880705259585
47,2008,77.41060348920838
47,2009,73.62982638298621
47,2010,79.64693925870925
47,2011,85.41524577489884
47,2012,77.71070124389769
47,2013,73.26186326034504
47,2014,77.15053458782012
47,2015,83.37754641607442
48,1990,70.42798961805116
48,1991,70.18761842866108
48,1992,69.32498662248258
48,1993,76.04532675223754
48,1994,72.29401585176332
48,1995,76.8090180524491
48,1996,72.38849767202845
48,1997,73.32619486831217
48,1998,79.90560622011157
48,1999,72.3016559818132
48,2000,102.42307689944062
48,2001,82.80099307003466
48,2002,76.2721715967347
48,2003,69.42491847426842
48,2004,71.43525578874852
48,2005,81.98478762956239
48,2006,63.82281566789992
48,2007,72.71103154400639
48,2008,74.77437873802195
48,2009,72.7554831196651
48,2010,75.46846269354228
48,2011,83.81335307009554
48,2012,75.81726569077554
48,2013,70.8442670167466
48,2014,74.7321263139564
48,2015,80.79969655508853
49,1990,68.29685357493395
49,1991,68.53346405092906
49,1992,68.59362549817668
49,1993,73.05994244393084
49,1994,70.36123477345173
49,1995,73.46994282881249
49,1996,70.12842859921587
49,1997,69.53376860841686
49,1998,76.49447184074192
49,1999,69.98497509207564
49,2000,102.18435972529446
49,2001,79.78858574365833
49,2002,73.1838514052993
49,2003,68.15009591329458
49,2004,69.35830012717422
49,2005,79.45080981568957
49,2006,64.99936854747206
49,2007,70.20228735346394
49,2008,72.10793956809127
49,2009,71.00238960982894
49,2010,72.04455841012884
49,2011,81.36439309949948
49,2012,72.39908519556707
49,2013,68.16081483582047
49,2014,72.00552574595113
49,2015,78.94637070846792
50,1990,66.05550987472776
50,1991,66.26739683542488
50,1992,67.2702552922178
50,1993,69.76148516025228
50,1994,68.39775627828105
50,1995,69.93487833294816
50,1996,67.84719438748661
50,1997,66.72824181731927
50,1998,72.94388640482042
50,1999,67.82149756696434
50,2000,102.2907798254808
50,2001,75.91140431177796
50,2002,69.22988432078601
50,2003,66.52402764057784
50,2004,67.01969280277366
50,2005,76.33347322392541
50,2006,65.99240115155136
50,2007,67.62194232987406
50,2008,69.09451392118028
50,2009,68.36238230745056
50,2010,69.59161909652686
50,2011,77.8488794340273
50,2012,68.46888133293926
50,2013,65.50781055663879
50,2014,69.5692028305314
50,2015,76.68901326813351
51,1990,62.85207786037484
51,1991,64.50983349106292
51,1992,65.72587596186833
51,1993,66.50738209963396
51,1994,65.10624186511494
51,1995,65.86210966561798
51,1996,65.27896540355378
51,1997,64.91639238753535
51,1998,69.71408217860409
51,1999,64.75804523710735
51,2000,99.9670607779384
51,2001,71.46253817258808
51,2002,65.50254597046694
51,2003,64.09679823237775
51,2004,64.95648589277152
51,2005,72.7310016181007
51,2006,64.30952939782237
51,2007,64.5262836029058
51,2008,66.4799125564979
51,2009,64.32780447195752
51,2010,65.97023204771364
51,2011,74.14469100599494
51,2012,64.95718524306152
51,2013,62.943690747839504
51,2014,66.74086636444697
51,2015,74.34895877634972
52,1990,61.77015211914038
52,1991,63.14373890741885
52,1992,64.05366467090207
52,1993,64.0008230124342
52,1994,63.0276224305724
52,1995,63.45900752019927
52,1996,63.81811844865044
52,1997,63.40780219794888
52,1998,66.93238874511559
52,1999,63.456535994920294
52,2000,97.75817210154251
52,2001,67.15531600438497
52,2002,63.28185666349956
52,2003,62.5061716271161
52,2004,63.288894107870945
52,2005,69.19468945866102
52,2006,62.902039532309274
52,2007,62.959051773453545
52,2008,64.39463863819113
52,2009,62.152637198124125
52,2010,63.88077370402593
52,2011,71.90991145971101
52,2012,62.27177139528386
52,2013,62.54146461714977
52,2014,64.12602567276083
52,2015,72.59487975861177
