h,id,label,fuel_class,OutputPower
2016-11-28T21:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T21:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T22:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T22:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T22:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T22:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T22:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T22:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T23:00:00Z,1996,1996-Low Demand,Nuclear,5569.206
2016-11-28T23:00:00Z,1998,1998-Median Demand,Nuclear,5569.206
2016-11-28T23:00:00Z,2000,2000-Low Demand,Nuclear,5569.206
2016-11-28T23:00:00Z,2008,2008-High Demand,Nuclear,5569.206
2016-11-28T23:00:00Z,2010,2010-High Demand,Nuclear,5569.206
2016-11-28T23:00:00Z,2014,2014-Shed Load,Nuclear,5569.206
2016-11-28T00:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T00:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T00:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T00:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T00:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T00:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T01:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T01:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T01:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T01:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T01:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T01:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T02:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T02:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T02:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T02:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T02:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T02:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T03:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T03:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T03:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T03:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T03:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T03:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T04:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T04:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T04:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T04:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T04:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T04:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T05:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T05:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T05:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T05:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T05:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T05:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T06:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T06:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T06:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T06:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T06:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T06:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T07:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T07:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T07:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T07:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T07:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T07:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T08:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T08:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T08:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T08:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T08:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T08:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T09:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T09:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T09:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T09:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T09:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T09:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T10:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T10:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T10:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T10:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T10:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T10:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T11:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T11:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T11:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T11:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T11:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T11:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T12:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T12:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T12:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T12:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T12:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T12:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T13:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T13:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T13:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T13:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T13:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T13:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T14:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T14:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T14:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T14:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T14:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T14:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T15:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T15:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T15:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T15:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T15:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T15:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T16:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T16:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T16:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T16:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T16:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T16:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T17:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T17:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T17:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T17:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T17:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T17:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T18:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T18:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T18:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T18:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T18:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T18:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T19:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T19:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T19:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T19:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T19:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T19:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T20:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T20:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T20:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T20:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T20:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T20:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T21:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T21:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T21:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T21:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T21:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T21:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T22:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T22:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T22:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T22:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T22:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T22:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T23:00:00Z,1996,1996-Low Demand,Other,659.3408
2016-11-28T23:00:00Z,1998,1998-Median Demand,Other,659.3408
2016-11-28T23:00:00Z,2000,2000-Low Demand,Other,659.3408
2016-11-28T23:00:00Z,2008,2008-High Demand,Other,659.3408
2016-11-28T23:00:00Z,2010,2010-High Demand,Other,659.3408
2016-11-28T23:00:00Z,2014,2014-Shed Load,Other,659.3408
2016-11-28T00:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T00:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T00:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T00:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T00:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T00:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T01:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T01:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T01:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T01:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T01:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T01:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T02:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T02:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T02:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T02:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T02:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T02:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T03:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T03:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T03:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T03:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T03:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T03:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T04:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T04:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T04:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T04:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T04:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T04:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T05:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T05:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T05:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T05:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T05:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T05:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T06:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T06:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T06:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T06:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T06:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T06:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T07:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T07:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T07:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T07:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T07:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T07:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T08:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T08:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T08:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T08:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T08:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T08:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T09:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T09:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T09:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T09:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T09:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T09:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T10:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T10:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T10:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T10:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T10:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T10:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T11:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T11:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T11:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T11:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T11:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T11:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T12:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T12:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T12:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T12:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T12:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T12:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T13:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T13:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T13:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T13:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T13:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T13:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T14:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T14:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T14:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T14:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T14:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T14:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T15:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T15:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T15:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T15:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T15:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T15:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T16:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T16:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T16:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T16:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T16:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T16:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T17:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T17:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T17:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T17:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T17:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T17:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T18:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T18:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T18:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T18:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T18:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T18:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T19:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T19:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T19:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T19:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T19:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T19:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T20:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T20:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T20:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T20:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T20:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T20:00:00Z,2014,2014-Shed Load,ShedLoad,1241.3652807903827
2016-11-28T21:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T21:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T21:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T21:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T21:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T21:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T22:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T22:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T22:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T22:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T22:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T22:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T23:00:00Z,1996,1996-Low Demand,ShedLoad,0
2016-11-28T23:00:00Z,1998,1998-Median Demand,ShedLoad,0
2016-11-28T23:00:00Z,2000,2000-Low Demand,ShedLoad,0
2016-11-28T23:00:00Z,2008,2008-High Demand,ShedLoad,0
2016-11-28T23:00:00Z,2010,2010-High Demand,ShedLoad,0
2016-11-28T23:00:00Z,2014,2014-Shed Load,ShedLoad,0
2016-11-28T00:00:00Z,1996,1996-Low Demand,Wind & Solar,15434.40616
2016-11-28T00:00:00Z,1998,1998-Median Demand,Wind & Solar,8966.93044
2016-11-28T00:00:00Z,2000,2000-Low Demand,Wind & Solar,11115.46864
2016-11-28T00:00:00Z,2008,2008-High Demand,Wind & Solar,3587.04544
2016-11-28T00:00:00Z,2010,2010-High Demand,Wind & Solar,3454.2846800000007
2016-11-28T00:00:00Z,2014,2014-Shed Load,Wind & Solar,22465.48888
2016-11-28T01:00:00Z,1996,1996-Low Demand,Wind & Solar,15164.10252
2016-11-28T01:00:00Z,1998,1998-Median Demand,Wind & Solar,9491.14188
2016-11-28T01:00:00Z,2000,2000-Low Demand,Wind & Solar,11445.43492
2016-11-28T01:00:00Z,2008,2008-High Demand,Wind & Solar,4537.77644
2016-11-28T01:00:00Z,2010,2010-High Demand,Wind & Solar,3357.5036800000003
2016-11-28T01:00:00Z,2014,2014-Shed Load,Wind & Solar,22317.470879999997
2016-11-28T02:00:00Z,1996,1996-Low Demand,Wind & Solar,15408.446079999998
2016-11-28T02:00:00Z,1998,1998-Median Demand,Wind & Solar,9774.881000000001
2016-11-28T02:00:00Z,2000,2000-Low Demand,Wind & Solar,11583.433239999998
2016-11-28T02:00:00Z,2008,2008-High Demand,Wind & Solar,5322.0441200000005
2016-11-28T02:00:00Z,2010,2010-High Demand,Wind & Solar,3385.0578
2016-11-28T02:00:00Z,2014,2014-Shed Load,Wind & Solar,22209.5316
2016-11-28T03:00:00Z,1996,1996-Low Demand,Wind & Solar,15415.04996
2016-11-28T03:00:00Z,1998,1998-Median Demand,Wind & Solar,9864.374960000001
2016-11-28T03:00:00Z,2000,2000-Low Demand,Wind & Solar,11783.82684
2016-11-28T03:00:00Z,2008,2008-High Demand,Wind & Solar,6061.9064
2016-11-28T03:00:00Z,2010,2010-High Demand,Wind & Solar,3781.5183199999997
2016-11-28T03:00:00Z,2014,2014-Shed Load,Wind & Solar,22129.8296
2016-11-28T04:00:00Z,1996,1996-Low Demand,Wind & Solar,15407.762920000001
2016-11-28T04:00:00Z,1998,1998-Median Demand,Wind & Solar,9339.02492
2016-11-28T04:00:00Z,2000,2000-Low Demand,Wind & Solar,11462.74164
2016-11-28T04:00:00Z,2008,2008-High Demand,Wind & Solar,6328.3387999999995
2016-11-28T04:00:00Z,2010,2010-High Demand,Wind & Solar,4308.23468
2016-11-28T04:00:00Z,2014,2014-Shed Load,Wind & Solar,22203.155440000002
2016-11-28T05:00:00Z,1996,1996-Low Demand,Wind & Solar,15648.46296
2016-11-28T05:00:00Z,1998,1998-Median Demand,Wind & Solar,8599.390360000001
2016-11-28T05:00:00Z,2000,2000-Low Demand,Wind & Solar,11419.0194
2016-11-28T05:00:00Z,2008,2008-High Demand,Wind & Solar,6772.848239999999
2016-11-28T05:00:00Z,2010,2010-High Demand,Wind & Solar,5125.9772
2016-11-28T05:00:00Z,2014,2014-Shed Load,Wind & Solar,22501.24092
2016-11-28T06:00:00Z,1996,1996-Low Demand,Wind & Solar,15641.85908
2016-11-28T06:00:00Z,1998,1998-Median Demand,Wind & Solar,7850.41928
2016-11-28T06:00:00Z,2000,2000-Low Demand,Wind & Solar,11410.138320000002
2016-11-28T06:00:00Z,2008,2008-High Demand,Wind & Solar,7206.1994
2016-11-28T06:00:00Z,2010,2010-High Demand,Wind & Solar,6079.213119999999
2016-11-28T06:00:00Z,2014,2014-Shed Load,Wind & Solar,21633.399999999998
2016-11-28T07:00:00Z,1996,1996-Low Demand,Wind & Solar,15777.35248
2016-11-28T07:00:00Z,1998,1998-Median Demand,Wind & Solar,6868.71836
2016-11-28T07:00:00Z,2000,2000-Low Demand,Wind & Solar,11622.60108
2016-11-28T07:00:00Z,2008,2008-High Demand,Wind & Solar,7765.70744
2016-11-28T07:00:00Z,2010,2010-High Demand,Wind & Solar,6638.72116
2016-11-28T07:00:00Z,2014,2014-Shed Load,Wind & Solar,21633.399999999998
2016-11-28T08:00:00Z,1996,1996-Low Demand,Wind & Solar,15299.823639999999
2016-11-28T08:00:00Z,1998,1998-Median Demand,Wind & Solar,5864.9286
2016-11-28T08:00:00Z,2000,2000-Low Demand,Wind & Solar,12063.467
2016-11-28T08:00:00Z,2008,2008-High Demand,Wind & Solar,8215.336765694683
2016-11-28T08:00:00Z,2010,2010-High Demand,Wind & Solar,6928.636765145798
2016-11-28T08:00:00Z,2014,2014-Shed Load,Wind & Solar,21633.399999999998
2016-11-28T09:00:00Z,1996,1996-Low Demand,Wind & Solar,14858.492813825838
2016-11-28T09:00:00Z,1998,1998-Median Demand,Wind & Solar,5517.422208370496
2016-11-28T09:00:00Z,2000,2000-Low Demand,Wind & Solar,12674.068811252144
2016-11-28T09:00:00Z,2008,2008-High Demand,Wind & Solar,8953.001474624503
2016-11-28T09:00:00Z,2010,2010-High Demand,Wind & Solar,7100.952991760799
2016-11-28T09:00:00Z,2014,2014-Shed Load,Wind & Solar,22472.789348958348
2016-11-28T10:00:00Z,1996,1996-Low Demand,Wind & Solar,15078.033077461405
2016-11-28T10:00:00Z,1998,1998-Median Demand,Wind & Solar,6073.127708679247
2016-11-28T10:00:00Z,2000,2000-Low Demand,Wind & Solar,13157.194637272354
2016-11-28T10:00:00Z,2008,2008-High Demand,Wind & Solar,9674.466442813036
2016-11-28T10:00:00Z,2010,2010-High Demand,Wind & Solar,7039.817117376744
2016-11-28T10:00:00Z,2014,2014-Shed Load,Wind & Solar,21909.264972504825
2016-11-28T11:00:00Z,1996,1996-Low Demand,Wind & Solar,15545.45456528302
2016-11-28T11:00:00Z,1998,1998-Median Demand,Wind & Solar,7498.155535398186
2016-11-28T11:00:00Z,2000,2000-Low Demand,Wind & Solar,13956.466213487824
2016-11-28T11:00:00Z,2008,2008-High Demand,Wind & Solar,12826.188283361917
2016-11-28T11:00:00Z,2010,2010-High Demand,Wind & Solar,8616.702794442539
2016-11-28T11:00:00Z,2014,2014-Shed Load,Wind & Solar,21483.76930438096
2016-11-28T12:00:00Z,1996,1996-Low Demand,Wind & Solar,15544.892815643223
2016-11-28T12:00:00Z,1998,1998-Median Demand,Wind & Solar,8963.435169448978
2016-11-28T12:00:00Z,2000,2000-Low Demand,Wind & Solar,15519.222207475694
2016-11-28T12:00:00Z,2008,2008-High Demand,Wind & Solar,15076.832071078821
2016-11-28T12:00:00Z,2010,2010-High Demand,Wind & Solar,10128.207839376777
2016-11-28T12:00:00Z,2014,2014-Shed Load,Wind & Solar,19830.41059392458
2016-11-28T13:00:00Z,1996,1996-Low Demand,Wind & Solar,15235.646672848216
