Location,id,time,share,variable,value,area
ES,2013,2,0.3198580346537847,market value factor,0.9578646784504092,Germany/Spain
ES,2013,3,0.36415942206006524,market value factor,0.9173612012442183,Germany/Spain
ES,2013,4,0.2889764762968777,market value factor,0.9619528983419163,Germany/Spain
ES,2013,5,0.2230547285156025,market value factor,0.9189353093951872,Germany/Spain
ES,2013,6,0.19135307283938505,market value factor,0.9897512947080704,Germany/Spain
ES,2013,7,0.1073734843431451,market value factor,0.9273784584806806,Germany/Spain
ES,2013,8,0.13089075898025357,market value factor,0.9842164892010374,Germany/Spain
ES,2013,9,0.15898269308316515,market value factor,0.9712193083846248,Germany/Spain
ES,2013,10,0.2044317389459702,market value factor,0.9560556825452501,Germany/Spain
ES,2013,11,0.37109536653096664,market value factor,1.0066867166734184,Germany/Spain
ES,2014,1,0.3676692707725961,market value factor,0.8741917969871907,Germany/Spain
ES,2014,3,0.3317131872415512,market value factor,0.9772690943350784,Germany/Spain
ES,2014,4,0.21573548351486263,market value factor,0.949519574350544,Germany/Spain
ES,2014,5,0.23590542968702863,market value factor,0.8860699917846229,Germany/Spain
ES,2014,6,0.1608792958500038,market value factor,0.9057986759848367,Germany/Spain
ES,2014,8,0.11031950045129495,market value factor,0.9827032659506355,Germany/Spain
ES,2014,9,0.09915358606497657,market value factor,0.9152298829665794,Germany/Spain
ES,2014,10,0.1805492440484778,market value factor,0.9735195877237336,Germany/Spain
ES,2014,11,0.2946078792645808,market value factor,0.9287032096535441,Germany/Spain
ES,2014,12,0.23062142292771035,market value factor,0.9862403795232471,Germany/Spain
ES,2015,1,0.25816065986888387,market value factor,0.9423257669739579,Germany/Spain
ES,2015,2,0.3509759102853738,market value factor,0.9633258186883547,Germany/Spain
ES,2015,3,0.2595251476230039,market value factor,0.9526716503074181,Germany/Spain
ES,2015,4,0.21497867829168021,market value factor,0.9984122623384191,Germany/Spain
ES,2015,5,0.2695828491764315,market value factor,0.905587239267047,Germany/Spain
ES,2015,6,0.13705840730929864,market value factor,0.9525604771630656,Germany/Spain
ES,2015,8,0.13835005196589406,market value factor,0.9184678306720191,Germany/Spain
ES,2015,9,0.1525814019333725,market value factor,0.914878818716286,Germany/Spain
ES,2015,10,0.1865604705879586,market value factor,0.9521651639154657,Germany/Spain
ES,2015,11,0.20837805184661748,market value factor,0.9240871976817435,Germany/Spain
ES,2015,12,0.18537213959123108,market value factor,0.9444926799138172,Germany/Spain
LT,1990,1,0.389186280286926,market value factor,0.976103686265744,Denmark/Lithuania
LT,1990,2,0.40576148513237315,market value factor,0.9766669177006858,Denmark/Lithuania
LT,1990,3,0.36161627873220625,market value factor,0.9876648731520105,Denmark/Lithuania
LT,1990,4,0.1281088629320962,market value factor,0.9881132817676371,Denmark/Lithuania
LT,1990,5,0.14121593400879298,market value factor,1.0800911454731048,Denmark/Lithuania
LT,1990,6,0.11433864896077026,market value factor,0.9769077417783636,Denmark/Lithuania
LT,1990,7,0.1755757382046048,market value factor,0.9296967216449797,Denmark/Lithuania
LT,1990,8,0.12535930741896997,market value factor,0.9989896243057153,Denmark/Lithuania
LT,1990,9,0.18911695502861642,market value factor,0.9856321015132663,Denmark/Lithuania
LT,1990,10,0.2625948633187624,market value factor,0.9691113036852502,Denmark/Lithuania
LT,1990,11,0.17008902290902625,market value factor,0.9749150260047093,Denmark/Lithuania
LT,1990,12,0.256587990912285,market value factor,0.9488566605976776,Denmark/Lithuania
LT,1991,1,0.26225393233668376,market value factor,0.947294073164918,Denmark/Lithuania
LT,1991,2,0.1762191520276494,market value factor,1.0188249728885044,Denmark/Lithuania
LT,1991,3,0.1412071845468167,market value factor,0.999827743366053,Denmark/Lithuania
LT,1991,4,0.11664590741625717,market value factor,0.9629502775645827,Denmark/Lithuania
LT,1991,5,0.13261506753049926,market value factor,0.9745970090305128,Denmark/Lithuania
LT,1991,6,0.2066825786145463,market value factor,1.0451737041491262,Denmark/Lithuania
LT,1991,7,0.1563160159667269,market value factor,1.0318363730270763,Denmark/Lithuania
LT,1991,8,0.12437653337163003,market value factor,0.975863862164027,Denmark/Lithuania
LT,1991,9,0.20807755979434267,market value factor,0.9695416175877155,Denmark/Lithuania
LT,1991,10,0.17852076630891459,market value factor,0.9746212721580564,Denmark/Lithuania
LT,1991,11,0.23123980175075587,market value factor,0.9963002092184349,Denmark/Lithuania
LT,1991,12,0.2619355425765005,market value factor,0.9511112184072994,Denmark/Lithuania
LT,1992,1,0.3573874510232601,market value factor,0.9486815971238388,Denmark/Lithuania
LT,1992,2,0.2640092067080932,market value factor,0.9846471246922502,Denmark/Lithuania
LT,1992,3,0.2595237385659881,market value factor,0.9499981809622888,Denmark/Lithuania
LT,1992,4,0.19508312239203304,market value factor,1.0349875804462907,Denmark/Lithuania
LT,1992,6,0.10419820611042377,market value factor,0.9367615723635977,Denmark/Lithuania
LT,1992,7,0.16568407036582383,market value factor,0.9694481836178677,Denmark/Lithuania
LT,1992,8,0.21892479170483942,market value factor,0.8953889857332105,Denmark/Lithuania
LT,1992,9,0.24855372387205246,market value factor,0.8682583878467347,Denmark/Lithuania
LT,1992,10,0.20761564104767477,market value factor,0.965668338516196,Denmark/Lithuania
LT,1992,11,0.2735886949859649,market value factor,0.9861791898540568,Denmark/Lithuania
LT,1992,12,0.21674797763185485,market value factor,0.9496524661188771,Denmark/Lithuania
LT,1993,1,0.4583924306425733,market value factor,0.9218543215521248,Denmark/Lithuania
LT,1993,2,0.22454341814724355,market value factor,0.9704235807238109,Denmark/Lithuania
LT,1993,3,0.22610411557670768,market value factor,0.9545345716520656,Denmark/Lithuania
LT,1993,4,0.11125893491644301,market value factor,0.9778108115735248,Denmark/Lithuania
LT,1993,7,0.22901903752016012,market value factor,0.8906471841620232,Denmark/Lithuania
LT,1993,8,0.20232599814512245,market value factor,0.9252155373870118,Denmark/Lithuania
LT,1993,9,0.23715702620248755,market value factor,0.8946404016660747,Denmark/Lithuania
LT,1993,10,0.27690124786229153,market value factor,0.9107289698879958,Denmark/Lithuania
LT,1993,11,0.22980373432070117,market value factor,0.9410082826703224,Denmark/Lithuania
LT,1993,12,0.2868351221149022,market value factor,0.9890446255329621,Denmark/Lithuania
LT,1994,1,0.23696953002973006,market value factor,0.9841190905784624,Denmark/Lithuania
LT,1994,2,0.11880897151517941,market value factor,0.9395961926348009,Denmark/Lithuania
LT,1994,3,0.22382949331021676,market value factor,0.9548748892842759,Denmark/Lithuania
LT,1994,4,0.16251574990976,market value factor,0.9218577625212673,Denmark/Lithuania
LT,1994,5,0.17015331686431223,market value factor,0.9010782794168593,Denmark/Lithuania
LT,1994,6,0.24883319411138966,market value factor,0.86697686918437,Denmark/Lithuania
LT,1994,7,0.08003589732112554,market value factor,0.9029769085479017,Denmark/Lithuania
LT,1994,8,0.2484592218222825,market value factor,0.9108628297360482,Denmark/Lithuania
LT,1994,9,0.31318121325660336,market value factor,0.9760810195810505,Denmark/Lithuania
LT,1994,10,0.2811551990289262,market value factor,0.9865884519336896,Denmark/Lithuania
LT,1994,11,0.2543104269165745,market value factor,0.9330708631769907,Denmark/Lithuania
LT,1994,12,0.2584209226352484,market value factor,0.953577307621178,Denmark/Lithuania
LT,1995,1,0.3266092548308852,market value factor,0.9482430440960147,Denmark/Lithuania
LT,1995,2,0.29326858838319764,market value factor,0.9764799600348311,Denmark/Lithuania
LT,1995,3,0.22991607761413313,market value factor,0.9447616172285228,Denmark/Lithuania
LT,1995,4,0.17129570839344135,market value factor,0.9899652760489105,Denmark/Lithuania
LT,1995,5,0.17903180731009816,market value factor,1.1632998086393198,Denmark/Lithuania
LT,1995,7,0.16259403056633656,market value factor,0.8706657920598282,Denmark/Lithuania
LT,1995,8,0.12739083448631291,market value factor,0.8998045297934081,Denmark/Lithuania
LT,1995,9,0.26684389969916705,market value factor,0.9903138018411565,Denmark/Lithuania
LT,1995,10,0.28157861408348545,market value factor,0.8807728307132836,Denmark/Lithuania
LT,1995,11,0.18091218842873935,market value factor,0.9489864079828408,Denmark/Lithuania
LT,1995,12,0.15487278398245097,market value factor,0.982393216655744,Denmark/Lithuania
LT,1996,1,0.12063861590933722,market value factor,0.9072261028849005,Denmark/Lithuania
LT,1996,2,0.15484638590404529,market value factor,0.9571973888768,Denmark/Lithuania
LT,1996,5,0.11995353756421882,market value factor,1.10120949000827,Denmark/Lithuania
LT,1996,7,0.2739820567859898,market value factor,0.8195719417071005,Denmark/Lithuania
LT,1996,8,0.12481571223675979,market value factor,0.9145036777537675,Denmark/Lithuania
LT,1996,9,0.16427742155041725,market value factor,1.0110907118105483,Denmark/Lithuania
LT,1996,10,0.14644350427556957,market value factor,0.9580468483141492,Denmark/Lithuania
LT,1996,11,0.25428823450180515,market value factor,0.9455167875034493,Denmark/Lithuania
LT,1996,12,0.16426108499984113,market value factor,0.9908344151413986,Denmark/Lithuania
LT,1997,1,0.22141872676149746,market value factor,1.0001778317886365,Denmark/Lithuania
LT,1997,2,0.31372491138108705,market value factor,0.9852715632720492,Denmark/Lithuania
LT,1997,3,0.18981729576738562,market value factor,0.9908366748961778,Denmark/Lithuania
LT,1997,4,0.1864459899386562,market value factor,0.9633787464272943,Denmark/Lithuania
LT,1997,5,0.18578463302414142,market value factor,1.001007789832546,Denmark/Lithuania
LT,1997,6,0.14394802047634866,market value factor,0.968802813507073,Denmark/Lithuania
LT,1997,7,0.13382297300324944,market value factor,1.0522360265105357,Denmark/Lithuania
LT,1997,8,0.07881125620273322,market value factor,0.9678792196106107,Denmark/Lithuania
LT,1997,9,0.29955280187517674,market value factor,0.981887238262873,Denmark/Lithuania
LT,1997,10,0.20965351335380014,market value factor,0.9657620513772953,Denmark/Lithuania
LT,1997,11,0.1500903785177773,market value factor,0.9619938156513451,Denmark/Lithuania
LT,1997,12,0.13001577427751,market value factor,0.9689447468448183,Denmark/Lithuania
LT,1998,1,0.24386083499017586,market value factor,0.961553186245962,Denmark/Lithuania
LT,1998,2,0.2805131179765053,market value factor,0.9452458915878497,Denmark/Lithuania
LT,1998,3,0.14058209084961582,market value factor,0.9673328126545763,Denmark/Lithuania
LT,1998,4,0.1417165151138829,market value factor,0.8941618183349411,Denmark/Lithuania
LT,1998,7,0.1982463832384995,market value factor,0.816865030771089,Denmark/Lithuania
LT,1998,8,0.2507035729913128,market value factor,0.8719231441972612,Denmark/Lithuania
LT,1998,9,0.19722565950701468,market value factor,0.7748282971471222,Denmark/Lithuania
LT,1998,10,0.40058728014322476,market value factor,0.9470136303326925,Denmark/Lithuania
LT,1998,11,0.12143886713552857,market value factor,0.9636886413425516,Denmark/Lithuania
LT,1998,12,0.2571695748470771,market value factor,0.889038897762221,Denmark/Lithuania
LT,1999,1,0.2414903875574229,market value factor,0.9304041166013473,Denmark/Lithuania
LT,1999,2,0.19088034453464606,market value factor,0.9455615624828995,Denmark/Lithuania
LT,1999,3,0.11703794786668682,market value factor,0.8583319125128551,Denmark/Lithuania
LT,1999,4,0.228567387855036,market value factor,1.0445568088448014,Denmark/Lithuania
LT,1999,5,0.15109758286776767,market value factor,0.9341922668712384,Denmark/Lithuania
LT,1999,6,0.06814363467513633,market value factor,1.061047655705365,Denmark/Lithuania
LT,1999,7,0.12313161121635066,market value factor,1.0583354934665425,Denmark/Lithuania
LT,1999,8,0.114125188605108,market value factor,1.0195129278465602,Denmark/Lithuania
LT,1999,9,0.16530213055978635,market value factor,0.9090058563361818,Denmark/Lithuania
LT,1999,10,0.3309221812656002,market value factor,0.9821485365568254,Denmark/Lithuania
LT,1999,11,0.28323620080175743,market value factor,0.9689371675034104,Denmark/Lithuania
LT,1999,12,0.33905278962532776,market value factor,0.9165801370007538,Denmark/Lithuania
LT,2000,1,0.3217541790490833,market value factor,0.9310368664375902,Denmark/Lithuania
LT,2000,2,0.2363105134457209,market value factor,0.9649623257761678,Denmark/Lithuania
LT,2000,3,0.21800016349720094,market value factor,0.9677611398887378,Denmark/Lithuania
LT,2000,8,0.181992390347815,market value factor,0.9212419183357123,Denmark/Lithuania
LT,2000,9,0.1584172061971087,market value factor,0.8243184644416551,Denmark/Lithuania
LT,2000,10,0.32390578775825846,market value factor,0.8179554697560927,Denmark/Lithuania
LT,2000,12,0.1901139673263837,market value factor,0.9099444746863254,Denmark/Lithuania
LT,2001,1,0.1885110830765803,market value factor,0.90374877619271,Denmark/Lithuania
LT,2001,2,0.1806396360292856,market value factor,0.9732575075955723,Denmark/Lithuania
LT,2001,3,0.12956582478461487,market value factor,0.9859696364078133,Denmark/Lithuania
LT,2001,4,0.10680391006703507,market value factor,1.1022781835600561,Denmark/Lithuania
LT,2001,5,0.25526677916524876,market value factor,1.0244455298596582,Denmark/Lithuania
LT,2001,6,0.10279705746836833,market value factor,0.8861035490706153,Denmark/Lithuania
LT,2001,7,0.09931699040516041,market value factor,0.9037290478324693,Denmark/Lithuania
LT,2001,8,0.14883283366327166,market value factor,0.9688844617201433,Denmark/Lithuania
LT,2001,9,0.2461949051323198,market value factor,0.8712973346441361,Denmark/Lithuania
LT,2001,10,0.29096694903035175,market value factor,0.9283076447302949,Denmark/Lithuania
LT,2001,11,0.3497880852959201,market value factor,0.9603752003457452,Denmark/Lithuania
LT,2001,12,0.22941556744438366,market value factor,0.9190595446572958,Denmark/Lithuania
LT,2002,1,0.36772050082897706,market value factor,0.9734239973497656,Denmark/Lithuania
LT,2002,2,0.5215565744596445,market value factor,0.9898292373217786,Denmark/Lithuania
LT,2002,3,0.23996881876771356,market value factor,0.9719023300696422,Denmark/Lithuania
LT,2002,4,0.13842955680448257,market value factor,1.0157163810230811,Denmark/Lithuania
LT,2002,6,0.23706877827009104,market value factor,1.1563436184237377,Denmark/Lithuania
LT,2002,8,0.11737633784593506,market value factor,0.9964308147455659,Denmark/Lithuania
LT,2002,9,0.12013577224963679,market value factor,1.0164982536954827,Denmark/Lithuania
LT,2002,10,0.20864876519607806,market value factor,0.9918222906606324,Denmark/Lithuania
LT,2002,11,0.15770519926304116,market value factor,0.9868702031786233,Denmark/Lithuania
LT,2002,12,0.17438049324968127,market value factor,0.9723075102798241,Denmark/Lithuania
LT,2003,1,0.23697031050106165,market value factor,0.9666681438661517,Denmark/Lithuania
LT,2003,2,0.09678390546478098,market value factor,0.9115482273407405,Denmark/Lithuania
LT,2003,3,0.12518153088299983,market value factor,0.9749133404171482,Denmark/Lithuania
LT,2003,4,0.23400430073381645,market value factor,1.1374491902746706,Denmark/Lithuania
LT,2003,5,0.16491998412920103,market value factor,0.9200661076806441,Denmark/Lithuania
LT,2003,6,0.17061074422789657,market value factor,0.8363309110444933,Denmark/Lithuania
LT,2003,7,0.11377994632481844,market value factor,0.9531814581901661,Denmark/Lithuania
LT,2003,8,0.25776747874664474,market value factor,0.9652960939295114,Denmark/Lithuania
LT,2003,9,0.19828021798205042,market value factor,0.9102891484975523,Denmark/Lithuania
LT,2003,10,0.21079854434244,market value factor,0.9995970402391515,Denmark/Lithuania
LT,2003,11,0.13263635923739236,market value factor,0.9716605861142528,Denmark/Lithuania
LT,2003,12,0.3108314452325525,market value factor,0.9504272611632384,Denmark/Lithuania
LT,2004,1,0.16836671246206888,market value factor,1.0359042532809375,Denmark/Lithuania
LT,2004,2,0.1847220988331061,market value factor,0.9894232206039723,Denmark/Lithuania
LT,2004,3,0.1629224729817525,market value factor,1.0118504752856288,Denmark/Lithuania
LT,2004,4,0.12080262967538347,market value factor,0.9481450107025751,Denmark/Lithuania
LT,2004,5,0.22269483720326025,market value factor,1.0495859239350849,Denmark/Lithuania
LT,2004,7,0.1417513696624304,market value factor,0.9874065806603407,Denmark/Lithuania
LT,2004,8,0.15255479856909457,market value factor,0.788750276230333,Denmark/Lithuania
LT,2004,9,0.28436211525796495,market value factor,0.9934874112531966,Denmark/Lithuania
LT,2004,10,0.28430297278079836,market value factor,1.0368099821277479,Denmark/Lithuania
LT,2004,11,0.21334549098399785,market value factor,0.9677334522655169,Denmark/Lithuania
LT,2004,12,0.29129554348264614,market value factor,0.9597974284439557,Denmark/Lithuania
LT,2005,1,0.362665904853259,market value factor,0.9346650807678659,Denmark/Lithuania
LT,2005,2,0.17415239395896842,market value factor,0.979506797063148,Denmark/Lithuania
LT,2005,3,0.14828663775051854,market value factor,0.9765709508817743,Denmark/Lithuania
LT,2005,4,0.11619665665549306,market value factor,0.9509622756887329,Denmark/Lithuania
LT,2005,5,0.19076337349820305,market value factor,0.845660747160145,Denmark/Lithuania
LT,2005,6,0.16451939423748554,market value factor,0.9250386370673126,Denmark/Lithuania
LT,2005,7,0.1177340357227187,market value factor,0.870446160614759,Denmark/Lithuania
LT,2005,8,0.2177976351545748,market value factor,1.1207176110509696,Denmark/Lithuania
LT,2005,9,0.1633238975127265,market value factor,0.9013036678475047,Denmark/Lithuania
LT,2005,11,0.24968290325973372,market value factor,0.9583576313597212,Denmark/Lithuania
LT,2005,12,0.24947141455766958,market value factor,0.9506032747246874,Denmark/Lithuania
LT,2006,1,0.15759605679908228,market value factor,0.9799346078861296,Denmark/Lithuania
LT,2006,2,0.11148597142922098,market value factor,0.8701696423027533,Denmark/Lithuania
LT,2006,3,0.0890712728272995,market value factor,0.9533928895526221,Denmark/Lithuania
LT,2006,4,0.11244785838517257,market value factor,0.8693935801242598,Denmark/Lithuania
LT,2006,5,0.23972814665963735,market value factor,1.046094006645623,Denmark/Lithuania
LT,2006,6,0.09026137129720462,market value factor,1.0291288390713205,Denmark/Lithuania
LT,2006,7,0.09920525839585026,market value factor,1.0788720698241001,Denmark/Lithuania
LT,2006,8,0.14126079975110806,market value factor,1.0059712216548542,Denmark/Lithuania
LT,2006,9,0.16972134220247306,market value factor,0.9661076201896273,Denmark/Lithuania
LT,2006,10,0.26067866981252186,market value factor,0.9929833607971126,Denmark/Lithuania
LT,2006,11,0.30561831397724376,market value factor,0.9841059144647919,Denmark/Lithuania
LT,2006,12,0.40202408385009786,market value factor,0.9849293538545907,Denmark/Lithuania
LT,2007,1,0.4327580764944368,market value factor,0.9387640590600556,Denmark/Lithuania
LT,2007,2,0.19651636089968064,market value factor,0.9957345692675204,Denmark/Lithuania
LT,2007,3,0.18766288515000742,market value factor,0.9727973595548358,Denmark/Lithuania
LT,2007,4,0.2180058340412185,market value factor,1.1081396201336733,Denmark/Lithuania
LT,2007,5,0.162387854640979,market value factor,0.983636099858316,Denmark/Lithuania
LT,2007,7,0.22303937039323757,market value factor,0.9517223600293425,Denmark/Lithuania
LT,2007,8,0.178473557873854,market value factor,0.9671334817641676,Denmark/Lithuania
LT,2007,9,0.21865435431548635,market value factor,0.9220753663900505,Denmark/Lithuania
LT,2007,10,0.22694853749116037,market value factor,0.8997357646822478,Denmark/Lithuania
LT,2007,11,0.2429462955041221,market value factor,0.9500246818771693,Denmark/Lithuania
LT,2007,12,0.2277437431014434,market value factor,0.9268394288516276,Denmark/Lithuania
LT,2008,1,0.43222599837968684,market value factor,0.9898322314181313,Denmark/Lithuania
LT,2008,2,0.2650623345341625,market value factor,0.9748775111396379,Denmark/Lithuania
LT,2008,3,0.17435965983371865,market value factor,0.9984059843958323,Denmark/Lithuania
LT,2008,4,0.1014906286021457,market value factor,0.9755265036339745,Denmark/Lithuania
LT,2008,9,0.1884677271113059,market value factor,0.9886577262852506,Denmark/Lithuania
LT,2008,10,0.37579756382987817,market value factor,0.9836626177750925,Denmark/Lithuania
LT,2008,11,0.3241172662805529,market value factor,0.9767981742024298,Denmark/Lithuania
LT,2008,12,0.1722633487169062,market value factor,0.9859212574677959,Denmark/Lithuania
LT,2009,1,0.17208468807122732,market value factor,0.8873788019726357,Denmark/Lithuania
LT,2009,2,0.11383778783629236,market value factor,0.9123665099373367,Denmark/Lithuania
LT,2009,4,0.10657870307001809,market value factor,0.9579491056714111,Denmark/Lithuania
LT,2009,6,0.20963190595864042,market value factor,0.9702478687064479,Denmark/Lithuania
LT,2009,7,0.1480102958401902,market value factor,0.9601824685518966,Denmark/Lithuania
LT,2009,8,0.16414933254745492,market value factor,0.9975903947106759,Denmark/Lithuania
LT,2009,9,0.23782585551104832,market value factor,0.948615394299085,Denmark/Lithuania
LT,2009,10,0.19549548068210235,market value factor,0.94665830417191,Denmark/Lithuania
LT,2009,11,0.30206548760728885,market value factor,0.998126076585255,Denmark/Lithuania
LT,2009,12,0.17209030775815842,market value factor,0.9563525279070223,Denmark/Lithuania
LT,2010,1,0.16272493552248185,market value factor,0.9066367292335692,Denmark/Lithuania
LT,2010,2,0.11937601464564747,market value factor,0.9578450657012383,Denmark/Lithuania
LT,2010,3,0.15162476777486858,market value factor,0.9321845606439603,Denmark/Lithuania
LT,2010,5,0.12905681433502136,market value factor,0.9079585680486868,Denmark/Lithuania
LT,2010,6,0.1455100978926787,market value factor,0.9535360826115012,Denmark/Lithuania
LT,2010,7,0.08403356024185735,market value factor,0.9444171222115038,Denmark/Lithuania
LT,2010,8,0.16137922583432224,market value factor,1.0222400106022829,Denmark/Lithuania
LT,2010,9,0.22432538938090035,market value factor,1.0031272961259947,Denmark/Lithuania
LT,2010,10,0.20521292972115138,market value factor,1.0006484003346166,Denmark/Lithuania
LT,2010,11,0.17632918561102784,market value factor,0.950760646745408,Denmark/Lithuania
LT,2010,12,0.15265007893909216,market value factor,0.9552054575115394,Denmark/Lithuania
LT,2011,1,0.17534027390307624,market value factor,0.9450453902606135,Denmark/Lithuania
LT,2011,2,0.18268312390342,market value factor,0.9604524853012313,Denmark/Lithuania
LT,2011,3,0.1921843566660517,market value factor,0.9599432317837088,Denmark/Lithuania
LT,2011,9,0.23913628354778635,market value factor,0.8931726247087092,Denmark/Lithuania
LT,2011,11,0.2435064574919872,market value factor,0.9858509657353077,Denmark/Lithuania
LT,2011,12,0.3970065853669088,market value factor,0.9371432782027135,Denmark/Lithuania
LT,2012,1,0.24439074122177729,market value factor,0.9339069101765376,Denmark/Lithuania
LT,2012,2,0.17953895626582564,market value factor,0.9415942293750186,Denmark/Lithuania
LT,2012,3,0.20079305931110125,market value factor,0.9948181834862362,Denmark/Lithuania
LT,2012,4,0.17375411672740568,market value factor,0.9574450814213994,Denmark/Lithuania
LT,2012,9,0.2576236203266985,market value factor,0.9760860271162844,Denmark/Lithuania
LT,2012,10,0.2315285619913656,market value factor,0.8184612317281712,Denmark/Lithuania
LT,2012,11,0.23565762979428814,market value factor,0.9725672740463812,Denmark/Lithuania
LT,2012,12,0.2299823270782393,market value factor,0.9643791587040089,Denmark/Lithuania
LT,2013,1,0.1527481692263454,market value factor,0.9578174433554741,Denmark/Lithuania
LT,2013,2,0.10556457584946471,market value factor,0.9305120557258464,Denmark/Lithuania
LT,2013,4,0.11976821996758041,market value factor,0.9337437229511363,Denmark/Lithuania
LT,2013,5,0.11893742684130897,market value factor,0.9185990181339976,Denmark/Lithuania
LT,2013,7,0.15689310362487985,market value factor,0.9296862796483846,Denmark/Lithuania
LT,2013,8,0.11503922206181749,market value factor,0.8342636492962408,Denmark/Lithuania
LT,2013,9,0.19105534244764805,market value factor,1.0786969446419732,Denmark/Lithuania
LT,2013,10,0.2795749683894372,market value factor,0.9647169942328949,Denmark/Lithuania
LT,2013,11,0.24063145095165397,market value factor,0.9706662638665916,Denmark/Lithuania
LT,2013,12,0.33770121856813373,market value factor,0.954432301013314,Denmark/Lithuania
LT,2014,1,0.24917234827620283,market value factor,0.9846645224225183,Denmark/Lithuania
LT,2014,2,0.2020748170556838,market value factor,0.9909482651565494,Denmark/Lithuania
LT,2014,3,0.19831263552745124,market value factor,0.9515939261797454,Denmark/Lithuania
LT,2014,4,0.13593331385837806,market value factor,0.9680168023075149,Denmark/Lithuania
LT,2014,5,0.15673226602752205,market value factor,0.9938537711104058,Denmark/Lithuania
LT,2014,6,0.15212917377939994,market value factor,0.9982025446169793,Denmark/Lithuania
LT,2014,7,0.12380099701203655,market value factor,0.9806811061510435,Denmark/Lithuania
LT,2014,8,0.17869136971077718,market value factor,1.0208671069845274,Denmark/Lithuania
LT,2014,9,0.11213848549036477,market value factor,1.0104261786220479,Denmark/Lithuania
LT,2014,10,0.19565603030156778,market value factor,0.9868094579150404,Denmark/Lithuania
LT,2014,11,0.14671434967476038,market value factor,1.0026447232199385,Denmark/Lithuania
LT,2014,12,0.2428215757580679,market value factor,0.9622031586253378,Denmark/Lithuania
LT,2015,1,0.3214006110623516,market value factor,0.9467273913323836,Denmark/Lithuania
LT,2015,2,0.19032885738372599,market value factor,0.9539973327091502,Denmark/Lithuania
LT,2015,3,0.18878118555970202,market value factor,0.9845400856973261,Denmark/Lithuania
LT,2015,4,0.24346365639841236,market value factor,1.0368460753217064,Denmark/Lithuania
LT,2015,7,0.2528245291188654,market value factor,1.0318169955872167,Denmark/Lithuania
LT,2015,8,0.13540359488872977,market value factor,1.1049117208407953,Denmark/Lithuania
LT,2015,9,0.17240992584886025,market value factor,0.9666089942667233,Denmark/Lithuania
LT,2015,10,0.18739160355024767,market value factor,0.8690318311754979,Denmark/Lithuania
LT,2015,11,0.29288031577190404,market value factor,0.9083213876205368,Denmark/Lithuania
LT,2015,12,0.34744089408999485,market value factor,0.8996875356339727,Denmark/Lithuania
SE,1990,1,0.12968512347930644,market value factor,0.8380021809185124,Austria/Sweden
SE,1990,2,0.159748549886881,market value factor,0.9733857533958931,Austria/Sweden
SE,1990,3,0.17447096004793314,market value factor,0.982752175190038,Austria/Sweden
SE,1990,4,0.08798437709491294,market value factor,0.9891579401916046,Austria/Sweden
SE,1990,5,0.052196702630677806,market value factor,1.0323558029079338,Austria/Sweden
SE,1990,6,0.043473926067923246,market value factor,1.0167904940731307,Austria/Sweden
SE,1990,7,0.08802915743737552,market value factor,0.7888080103782164,Austria/Sweden
SE,1990,8,0.05373517253181341,market value factor,0.9575530672990618,Austria/Sweden
SE,1990,9,0.08384249730615967,market value factor,0.9918255571202932,Austria/Sweden
SE,1990,10,0.09241583489366666,market value factor,0.9562390197543622,Austria/Sweden
SE,1990,11,0.06565763618593873,market value factor,0.974587757063146,Austria/Sweden
SE,1990,12,0.11372588322290855,market value factor,0.940841462464487,Austria/Sweden
SE,1991,1,0.10929954918497078,market value factor,0.6799437330071676,Austria/Sweden
SE,1991,2,0.10700736771084697,market value factor,1.044560171754941,Austria/Sweden
SE,1991,3,0.071266776432243,market value factor,0.9931815426140316,Austria/Sweden
SE,1991,4,0.0729816948046509,market value factor,0.977558307398045,Austria/Sweden
SE,1991,5,0.08360464068041082,market value factor,0.9874561426414366,Austria/Sweden
SE,1991,6,0.06998911419791416,market value factor,0.9399156677252282,Austria/Sweden
SE,1991,7,0.04190784429599281,market value factor,0.986734916574358,Austria/Sweden
SE,1991,8,0.054317941750528585,market value factor,0.9596224021562962,Austria/Sweden
SE,1991,9,0.09407080462495458,market value factor,0.9728852967162852,Austria/Sweden
SE,1991,10,0.07532316371816108,market value factor,0.9380989599068338,Austria/Sweden
SE,1991,11,0.11261429639383423,market value factor,0.9566746751142119,Austria/Sweden
SE,1991,12,0.12160447994478758,market value factor,0.9676414033498814,Austria/Sweden
SE,1992,2,0.11081887094248064,market value factor,0.9847266666587494,Austria/Sweden
SE,1992,3,0.0970087442277189,market value factor,0.9694409224095002,Austria/Sweden
SE,1992,4,0.08092942254678416,market value factor,0.9320679704910978,Austria/Sweden
SE,1992,5,0.07691716856271617,market value factor,1.0136814280545698,Austria/Sweden
SE,1992,7,0.0794029907043054,market value factor,1.0000000000000002,Austria/Sweden
SE,1992,8,0.09433398498819692,market value factor,0.9972069489632691,Austria/Sweden
SE,1992,9,0.06238813798790618,market value factor,0.9995057353361881,Austria/Sweden
SE,1992,10,0.07776912405794645,market value factor,0.9721959775417822,Austria/Sweden
SE,1992,11,0.10960933106221057,market value factor,0.9801735899868308,Austria/Sweden
SE,1992,12,0.1040694713849469,market value factor,0.9519825313534162,Austria/Sweden
SE,1993,1,0.17945740539991933,market value factor,0.7550655589076939,Austria/Sweden
