yday,id,demand,ws,net,price,season
298,2002,60898.23076923075,102908.542073852,-27028.474263241995,36.78965595058991,Rest
298,2003,103516.23076923075,83681.786204712,19386.40720085682,37.00522188386829,Rest
298,2004,-54095.76923076925,144669.298660996,-71491.47475368969,36.78965595058991,Rest
298,2005,-59519.76923076925,172921.191122272,-6520.2271923005865,36.78965595058991,Rest
298,2006,-16173.769230769249,63352.102378716,-84384,37.00522188386829,Rest
298,2007,39211.23076923075,58184.5438823,13938.639055459236,37.00522188386829,Rest
298,2008,-23622.76923076925,156068.804490116,15833.920874418633,37.00522188386829,Rest
298,2009,-55317.76923076925,179034.88442412,5208.612115562588,36.78965595058991,Rest
298,2010,96187.23076923075,97816.699344036,9868.064814924612,37.00522188386829,Rest
298,2011,-45551.76923076925,229129.328909788,6884.421276420209,36.78965595058991,Rest
298,2012,-31952.76923076925,43613.749202484,653.2592336270973,37.00522188386829,Rest
298,2013,-20117.76923076925,72314.639908512,-83719.2273624767,36.78965595058991,Rest
298,2014,-43620.76923076925,100134.937786308,-879.1822377458011,37.00522188386829,Rest
298,2015,-4698.769230769249,123653.354946024,12899.43507755614,36.897438917229096,Rest
299,1990,-20160.192307692254,142523.3822971,-13088.992751663678,36.78965595058991,Rest
299,1991,26436.807692307746,5495.191346316,18623.56680005719,36.94503529679912,Rest
299,1992,80016.80769230775,124495.968491844,17056.26472049581,36.78965595058991,Rest
299,1993,53314.807692307746,54923.677051952,14071.38397735737,36.78965595058991,Rest
299,1994,12102.807692307746,95155.178489848,7580.8548378546475,36.78965595058991,Rest
299,1995,-26890.192307692254,214827.62089168,-5564.634079327243,36.78965595058991,Rest
299,1996,-55481.192307692254,156619.43775029999,27195.410836242176,36.78965595058991,Rest
299,1997,74945.80769230775,18440.44158356,11998.751784599051,36.78965595058991,Rest
299,1998,20019.807692307746,225744.31167836802,-10185.725713169148,36.78965595058991,Rest
299,1999,-17898.192307692254,111681.6004311,-31519.72615802487,36.78965595058991,Rest
299,2000,-8119.192307692254,220755.719706464,16107.527237596856,36.78965595058991,Rest
299,2001,-49860.192307692254,156561.993988372,26927.272468284424,36.78965595058991,Rest
299,2002,-26299.192307692254,171249.962156832,-44479.1885161157,36.78965595058991,Rest
299,2003,90647.80769230775,127671.712351152,13648,36.78965595058991,Rest
299,2004,-53377.192307692254,158272.31419436,-16982.869074125432,36.78965595058991,Rest
299,2005,-54596.192307692254,183094.516895852,-39696.56354961146,36.78965595058991,Rest
299,2006,-24079.192307692254,119410.179778776,-81658.35469160418,36.78965595058991,Rest
299,2007,11257.807692307746,41436.792653564,9605.90950377599,37.00522188386829,Rest
299,2008,2561.807692307746,194595.88924234,15097.260591569924,36.78965595058991,Rest
299,2009,-43049.192307692254,211979.310485836,17861.13685798444,36.78965595058991,Rest
299,2010,108969.80769230775,61883.680211716,4032.1833937135816,37.00522188386829,Rest
299,2011,-31475.192307692254,115134.484913468,24893.541200250616,36.78965595058991,Rest
299,2012,-32834.192307692254,93096.952868376,11733.07626983511,36.78965595058991,Rest
299,2013,-62025.192307692254,173150.72823756,-21933.53912256724,36.78965595058991,Rest
299,2014,-13840.192307692254,169522.09821978,23032.736527199693,36.78965595058992,Rest
299,2015,39710.807692307746,80655.192652676,20501.775982229992,36.9243846588889,Rest
300,1990,-4619.307692307746,134766.31888778802,23367.022345047346,37.00522188386829,Rest
300,1991,21979.692307692254,30638.479052064,15125.005689819965,37.00522188386829,Rest
300,1992,67939.69230769225,61208.401259724,13573.908521742684,47.739073501650196,Rest
300,1993,48116.692307692254,32588.963266444,17975.023421042246,49.444131392096466,Rest
300,1994,29308.692307692254,103861.534259812,19006.301524188286,37.00522188386829,Rest
300,1995,-58605.307692307746,177512.497709316,30522.264702769407,37.00522188386829,Rest
300,1996,-45096.307692307746,153072.523615352,39123.40650582782,37.00522188386829,Rest
300,1997,83214.69230769225,7656.676212496,9335.653424297452,52.9728012973226,Rest
300,1998,48034.692307692254,155855.112341216,11262.189845712033,37.00522188386829,Rest
300,1999,-6589.307692307746,51199.478936456,-17692.53702505523,37.00522188386829,Rest
300,2000,-17701.307692307746,163755.302895444,24236.619421931166,37.00522188386829,Rest
300,2001,-45621.307692307746,172148.31564202,28564.109161824126,37.00522188386829,Rest
300,2002,4153.692307692254,176767.99986078,-18996.704021676884,37.00522188386829,Rest
300,2003,85330.69230769225,54955.797911151996,21921.565626005635,38.19644643466816,Rest
300,2004,-7380.307692307746,33982.317249116,4136.004448743224,48.354994070154376,Rest
300,2005,-63690.307692307746,139106.958871364,-42950.43446673961,42.53546207339106,Rest
300,2006,-52122.307692307746,210285.367942408,-1166.3461652118858,37.00522188386829,Rest
300,2007,6931.692307692254,63918.20265328,20683.005642234235,44.40425915896782,Rest
300,2008,4220.692307692254,181194.05114928,12032.525785268059,37.00522188386829,Rest
300,2009,-36179.307692307746,80912.813539464,19024.689845978275,42.16254271092691,Rest
300,2010,18735.692307692254,172876.7787966,47410.02150686609,37.00522188386829,Rest
300,2011,9808.692307692254,87026.842409,30648.31536121485,37.00522188386829,Rest
300,2012,5598.692307692254,147835.0222524,43645.92148279787,37.00522188386829,Rest
300,2013,-57277.307692307746,161493.013169188,-27624.96128901758,41.85486644112361,Rest
300,2014,-38853.307692307746,209360.417349936,28434.178441446446,37.00522188386829,Rest
300,2015,361.69230769225396,139308.48950382,43865.63369313775,37.00522188386829,Rest
301,1990,17610.307692307746,96413.295707816,-3544.2020761138738,40.1317326875062,Rest
301,1991,38700.307692307746,29607.746792768,2104.7462955787414,44.40425915896782,Rest
301,1992,96281.30769230775,110222.464992872,47925.58795182465,37.00522188386829,Rest
301,1993,52866.307692307746,49552.318761056,7833.584236883413,52.917492793202356,Rest
301,1994,48245.307692307746,86758.479695556,2036.2210121272583,38.62027412410056,Rest
301,1995,-23436.692307692254,129816.6402608,13414.341709268061,37.00522188386829,Rest
301,1996,-3183.692307692254,203921.603050052,21156.38480868617,37.00522188386829,Rest
301,1997,51402.307692307746,67904.21537694,9375.21419103587,37.00522188386829,Rest
301,1998,-36703.692307692254,238575.03525078399,13780.151378455499,37.00522188386829,Rest
301,1999,-10985.692307692254,150402.669891956,22025.15994005647,37.00522188386829,Rest
301,2000,17949.307692307746,150358.494749344,23832.446235392345,44.40425915896782,Rest
301,2001,-28135.692307692254,114717.082407572,14022.212529177516,43.762533317186715,Rest
301,2002,-10360.692307692254,208380.42498016,8796.919496922215,37.00522188386829,Rest
301,2003,70236.30769230775,37042.633659736,20577.75692588783,39.96382424307104,Rest
301,2004,30498.307692307746,173270.04552212,46595.901724799405,37.00522188386829,Rest
301,2005,-90224.69230769225,204662.55102871198,33777.65033516027,37.005221883868295,Rest
301,2006,-5717.692307692254,80763.527646464,19891.21706832359,40.42814640053754,Rest
301,2007,-34802.692307692254,120764.3352604,40727.87859993747,37.00522188386829,Rest
301,2008,-22921.692307692254,124064.986131664,37519.52438518384,37.00522188386829,Rest
301,2009,-54234.692307692254,102216.435349468,37614.19319599378,37.97631742503961,Rest
301,2010,-38330.692307692254,188252.123601472,36414.872530166685,37.00522188386829,Rest
301,2011,-16535.692307692254,86505.497002352,5367.592597329145,53.18197884656461,Rest
301,2012,95189.30769230775,145526.955757448,7199.533782767219,37.00522188386829,Rest
301,2013,-37650.692307692254,213038.995893368,-4098.195606552174,37.00522188386829,Rest
301,2014,-65982.69230769225,176800.862702388,39098.80851333359,37.00522188386829,Rest
301,2015,-39771.692307692254,80086.489223892,22662.585079938606,49.342075732186466,Rest
302,1990,10728.615384615376,187614.729791196,-32548.27679440854,37.00522188386829,Rest
302,1991,5099.615384615376,41628.005261704,23753.41840934845,42.146728336320706,Rest
302,1992,68616.61538461538,123711.93017752,31246.873085919342,37.00522188386829,Rest
302,1993,34683.615384615376,64151.133745224004,27218.648371828298,44.40425915896782,Rest
302,1994,45999.615384615376,89494.486719992,26947.793474758182,43.30059653927761,Rest
302,1995,23813.615384615376,21820.324790524,21595.625479291288,50.4076610816397,Rest
302,1996,-57279.384615384624,191257.481227112,5055.258037453488,37.00522188386829,Rest
302,1997,114571.61538461538,109324.676022736,9930.442593832719,37.00522188386829,Rest
302,1998,-19188.384615384624,238507.047042008,-7651.749160474123,37.00522188386829,Rest
302,1999,-22554.384615384624,68933.296405428,12740.398953945329,49.44424250320759,Rest
302,2000,-32868.384615384624,172801.157031044,45352.29871632987,37.00522188386829,Rest
302,2001,-17642.384615384624,46173.616948507995,-9382.853120467622,44.40225915896782,Rest
302,2002,27311.615384615376,124900.855805092,3594.2252801560535,37.00522188386829,Rest
302,2003,52314.615384615376,45366.997884112,9444.508538379145,37.00522188386829,Rest
302,2004,10466.615384615376,167797.357479816,39308.54817148259,37.00522188386829,Rest
302,2005,-83546.38461538462,194981.299550816,16649.47990865012,41.54551029292436,Rest
302,2006,-72489.38461538462,136152.534725268,59647.09659286861,37.00522188386829,Rest
302,2007,-58107.384615384624,161600.47875438,22274.209005587512,37.00522188386829,Rest
302,2008,68091.61538461538,82544.065139652,37652.461087352305,37.00522188386829,Rest
302,2009,-68034.38461538462,50896.899384732,26524.869542116863,50.467436681193306,Rest
302,2010,-32366.384615384624,170097.87643432,49220.75805511303,37.00522188386829,Rest
302,2011,-4635.384615384624,74475.642025336,29788.373220039743,46.283212531719826,Rest
302,2012,120532.61538461538,119536.605149156,32794.338340699935,39.0610725440832,Rest
302,2013,-15969.384615384624,161951.032371144,-11271.984337260037,37.00522188386829,Rest
302,2014,-65733.38461538462,134258.390878264,41956.8383944349,37.00522188386829,Rest
302,2015,-31815.384615384624,52472.169840424,5262.7455051055,49.70437418889697,Rest
303,1990,50642.34615384613,140617.60499044802,-28754.14951022359,37.00522188386829,Rest
303,1991,-30832.653846153873,147823.532449664,44142.986736405815,37.00522188386829,Rest
303,1992,86254.34615384613,50149.392727892,124.5517305192916,38.00756088026088,Rest
303,1993,30631.346153846127,30116.763292528,10773.243374368045,44.735777770007275,Rest
303,1994,11428.346153846127,66731.15795256,7984.2522391078965,40.30960222727411,Rest
303,1995,21478.346153846127,22279.217782308002,23116.509001672508,45.29794885790432,Rest
303,1996,-57963.65384615387,180356.049848872,-3035.9999348650526,37.00522188386829,Rest
303,1997,108075.34615384613,50315.230816616,11786.80709033721,37.00766321553366,Rest
303,1998,19807.346153846127,228735.283359836,5526.906507666172,37.00522188386829,Rest
303,1999,-19276.653846153873,96352.91067826,32168.13423469776,42.141062001310985,Rest
303,2000,-35394.65384615387,229104.763559356,4884.830741424623,36.8974389172291,Rest
303,2001,-35970.65384615387,188777.504655288,29031.671479272594,37.00522188386829,Rest
303,2002,1697.346153846127,40718.252095564,11584.157804266004,47.0543166739324,Rest
303,2003,44265.34615384613,52931.785073664,1059.4393297444767,37.005221883868295,Rest
303,2004,-44850.65384615387,97665.590333252,34700.47241568469,0,Rest
303,2005,-77587.65384615387,146095.738313624,9953.742624944785,41.72674870378577,Rest
303,2006,-54643.65384615387,80673.274863204,8944.69452802206,37.00522188386829,Rest
303,2007,861.346153846127,100536.118029348,14614.493006861427,37.00522188386829,Rest
303,2008,124645.34615384613,70146.038916232,17148.09592944914,42.76059118163296,Rest
303,2009,-66648.65384615387,47146.1291218,21599.713347319856,44.40425915896782,Rest
303,2010,-46211.65384615387,216108.76412242002,36059.19823551575,37.00522188386829,Rest
303,2011,-35392.65384615387,165510.410322932,47686.88972893235,37.00522188386829,Rest
303,2012,61389.34615384613,58616.914415896,18475.778134562395,38.071761245090805,Rest
303,2013,12863.346153846127,165463.00657476,-6857.231239707107,37.00522188386829,Rest
303,2014,-26642.653846153873,40012.53428022,6610.744586172346,51.13997729730097,Rest
303,2015,-42623.65384615387,118209.76436736,26499.60762609392,38.562058995157045,Rest
304,1990,25050.23076923075,164984.374853588,-8655.92090794364,37.00522188386829,Rest
304,1991,1353.2307692307513,88944.3740141,11935.102539463434,37.00522188386829,Rest
304,1992,104852.23076923075,18991.050450304,28295.790374870227,44.40425915896782,Rest
304,1993,46436.23076923075,36018.540132664,9963.78242273516,45.609686449184565,Rest
304,1994,-49208.76923076925,128844.71523512401,6392.783439253624,37.00522188386829,Rest
304,1995,-1058.7692307692487,36808.43733658,34606.38766338151,39.18083139590452,Rest
304,1996,36802.23076923075,136932.402357872,-23981.055609864146,40.44640666251551,Rest
304,1997,85328.23076923075,28988.909057472,6337.725381842072,44.40425915896782,Rest
304,1998,34160.23076923075,173296.729643512,16038.308714895658,44.085451793632814,Rest
304,1999,-49554.76923076925,222614.51289794,24743.131731907677,37.00522188386829,Rest
304,2000,13778.230769230751,158924.85702679201,-22589.849034341085,37.00522188386829,Rest
304,2001,-69052.76923076925,199449.754052864,10954.067958296684,37.00522188386829,Rest
304,2002,14737.230769230751,18073.950387636,2206.663976491629,49.70737418889697,Rest
304,2003,68588.23076923075,83151.4407724,21589.9812410986,39.27361503638034,Rest
304,2004,-30777.76923076925,9873.460984932,20208.86874008726,0,Rest
304,2005,-93665.76923076925,222422.77541061598,34539.734609085506,40.90637787579923,Rest
304,2006,-59586.76923076925,149210.88252352,57481.1188732648,37.00522188386829,Rest
304,2007,4452.230769230751,78087.601621072,14219.979925692172,43.220038262099905,Rest
304,2008,135858.23076923075,113780.801737464,33751.94924420753,39.0610725440832,Rest
304,2009,-56785.76923076925,145627.067993264,39222.80495373145,37.00522188386829,Rest
304,2010,-8470.769230769249,117631.155568476,14064.168619203785,40.8404209769554,Rest
304,2011,-68104.76923076925,125892.276776976,38730.109567409905,37.00522188386829,Rest
304,2012,29446.23076923075,85322.453880824,42420.61953315585,37.00522188386829,Rest
304,2013,12822.230769230751,134146.455966292,30838.0182959363,43.353080940221304,Rest
304,2014,-71536.76923076925,83546.436459816,36598.35536697923,37.00522188386829,Rest
304,2015,-55861.76923076925,124024.9124451,32645.23868580984,37.00522188386829,Rest
305,1990,10799.576923076878,154378.512709832,-8729.596494965379,36.78965595058991,Rest
305,1991,-13413.423076923122,212799.58408192,6770.321718247804,36.78965595058991,Rest
305,1992,118688.57692307688,75456.601778784,24035.059692768846,36.8974389172291,Rest
305,1993,48767.57692307688,44247.381200884,10384.501488092355,37.00522188386829,Rest
305,1994,-28764.42307692312,205768.648433548,-44068.195041600746,36.78965595058991,Rest
305,1995,-17291.42307692312,38367.641347264,10358.617770102464,36.78965595058991,Rest
305,1996,26488.57692307688,202738.288950032,13790.28391066759,36.8875976081324,Rest
305,1997,55079.57692307688,15427.736553268,10971.579561039005,36.78965595058992,Rest
305,1998,35919.57692307688,67084.299314608,-6133.897510367016,37.00522188386829,Rest
305,1999,-28394.42307692312,234663.012778688,-4453.16046139766,36.78965595058991,Rest
305,2000,15679.576923076878,171332.6095201,-42232.691795389284,36.78965595058991,Rest
305,2001,-3515.4230769231217,200394.039317044,6737.366767453677,36.78965595058991,Rest
305,2002,-650.4230769231217,21068.454699468,17865.819290194748,37.00522188386829,Rest
305,2003,35973.57692307688,124156.71216926,-32238.983868595617,36.83887677936116,Rest
305,2004,-24980.42307692312,16723.526826912,18579.50688204007,37.00522188386829,Rest
305,2005,-52112.42307692312,125759.188963264,-32814.42103792667,37.00522188386829,Rest
305,2006,-16779.42307692312,222689.719645092,12312.463398822722,36.78965595058991,Rest
305,2007,-29116.42307692312,117528.6679338,11536.231733427834,36.78965595058991,Rest
305,2008,113136.57692307688,118441.618366864,14346.724722581792,36.78965595058991,Rest
305,2009,-62742.42307692312,76292.10662980001,11020.7346722496,37.00522188386829,Rest
305,2010,-5807.423076923122,31344.523072252,-36412.30949298028,37.00522188386829,Rest
305,2011,-70790.42307692312,157361.790790156,26154.21668103278,36.78965595058991,Rest
305,2012,51932.57692307688,152117.48012464,14044.149035177255,36.78965595058991,Rest
305,2013,-26122.42307692312,167484.003478204,11381.269434459697,36.78965595058991,Rest
305,2014,-89072.42307692312,152189.74077680398,14716.298934744671,36.78965595058991,Rest
305,2015,-42912.42307692312,75811.617066104,-8558.936525042056,37.00522188386829,Rest
306,1990,22330.653846153873,83581.536241772,-15422.46572796267,36.78965595058991,Nov-Feb
306,1991,-56710.34615384613,223020.380241496,-31722.34614639028,36.78965595058991,Nov-Feb
306,1992,106731.65384615387,165088.855285612,11739.247222802253,36.78965595058991,Nov-Feb
306,1993,56265.65384615387,19770.415490764,-35897.65044814974,36.94665974600034,Nov-Feb
306,1994,11334.653846153873,153041.4309152,-42390.094705198535,36.78965595058991,Nov-Feb
306,1995,-13478.346153846127,57811.049626428,-38210.96426956967,36.78965595058991,Nov-Feb
306,1996,-37873.34615384613,177680.54925248,-23056.690895262145,36.78965595058991,Nov-Feb
306,1997,40960.65384615387,15966.166020364,10602.998975153329,36.78965595058991,Nov-Feb
306,1998,72384.65384615387,108428.727231928,-72967.72627383833,36.78965595058991,Nov-Feb
306,1999,-56310.34615384613,214138.33682974,-53228.739355084675,36.78965595058991,Nov-Feb
306,2000,9109.653846153873,138790.802136196,-66069.99112749289,36.78965595058991,Nov-Feb
306,2001,2640.653846153873,82573.312022584,142.6096262729261,36.78965595058992,Nov-Feb
306,2002,-54846.34615384613,105565.88917936801,-21856.838858225794,36.78965595058991,Nov-Feb
306,2003,37452.65384615387,104411.243614828,-57238.07597132743,36.78965595058991,Nov-Feb
306,2004,-13959.346153846127,26191.029184796,-10997.231602061562,36.85926014951576,Nov-Feb
306,2005,-29827.346153846127,129645.123711816,-73016.70661538419,36.78965595058991,Nov-Feb
306,2006,75997.65384615387,126382.03073328799,3839.338293252127,36.78965595058991,Nov-Feb
306,2007,-61452.34615384613,87084.75068998,10630.858880735155,36.78965595058991,Nov-Feb
306,2008,106878.65384615387,108754.93092446,-35602.48062548146,36.78965595058991,Nov-Feb
306,2009,-48081.34615384613,154223.433801692,-56495.286311444484,36.78965595058991,Nov-Feb
306,2010,-4262.346153846127,85644.860204412,-53253.06452747251,36.78965595058991,Nov-Feb
306,2011,-44732.34615384613,74869.413405788,-35626.072879286425,36.78965595058991,Nov-Feb
306,2012,14727.653846153873,87982.23584314,-57807.88961487541,36.78965595058991,Nov-Feb
306,2013,-26184.346153846127,117689.236460568,-44763.74130651285,36.78965595058991,Nov-Feb
306,2014,-75625.34615384613,165136.666238964,-24879.52286165368,36.78965595058991,Nov-Feb
306,2015,-33471.34615384613,23130.894109556,-58507.11220775269,36.78965595058991,Nov-Feb
307,1990,54346.5384615385,129556.326031848,21474.507807385948,37.00522188386829,Nov-Feb
307,1991,-35903.4615384615,203579.538851496,-6541.639532661844,36.78965595058991,Nov-Feb
307,1992,11406.538461538497,210062.610606444,13507.5462126493,36.78965595058991,Nov-Feb
307,1993,77543.5384615385,60981.80735844,17901.578956394427,43.35315944370177,Nov-Feb
307,1994,19211.538461538497,118178.87705212801,5982.715215715198,37.00522188386829,Nov-Feb
307,1995,39078.5384615385,72921.494986592,26801.93681804509,37.00522188386829,Nov-Feb
307,1996,-41394.4615384615,225115.433010692,7349.689726642991,37.00522188386829,Nov-Feb
307,1997,26584.538461538497,9335.187171391999,14861.57212736451,37.00522188386829,Nov-Feb
307,1998,45929.5384615385,115391.929841516,22148.56559100968,37.00522188386829,Nov-Feb
307,1999,-6226.461538461503,160717.700394292,-1979.924238519321,37.00522188386829,Nov-Feb
307,2000,27691.538461538497,122079.437753764,-17590.388576172503,37.00522188386829,Nov-Feb
307,2001,-17202.461538461503,92364.56821985201,6277.699802752475,37.00522188386829,Nov-Feb
307,2002,-58774.4615384615,133104.677641864,25456.730570165415,37.00522188386829,Nov-Feb
307,2003,-19654.461538461503,191215.551497792,28405.13604513049,36.78965595058991,Nov-Feb
307,2004,-20066.461538461503,66800.052089216,3298.7303634765267,37.00522188386829,Nov-Feb
307,2005,-88895.4615384615,167263.577147332,16137.298395295558,37.00522188386829,Nov-Feb
307,2006,97339.5384615385,55765.414680388,1743.066963056699,37.00522188386829,Nov-Feb
307,2007,-68492.4615384615,57717.203677548,35645.27152422694,37.00522188386829,Nov-Feb
307,2008,75197.5384615385,69782.977597484,24538.013806232266,37.00522188386829,Nov-Feb
307,2009,4443.538461538497,140986.148588436,-9597.391038104124,37.00522188386829,Nov-Feb
307,2010,-52806.4615384615,218257.109599056,37755.02851332228,37.00522188386829,Nov-Feb
307,2011,-51778.4615384615,191295.484021412,10073.147700225112,37.00522188386829,Nov-Feb
307,2012,60642.5384615385,158347.707262888,4179.449628032577,36.8974389172291,Nov-Feb
307,2013,-6668.461538461503,123601.066951628,5536.009541320243,37.00522188386829,Nov-Feb
307,2014,-61318.4615384615,154146.828861888,21237.46061313664,37.00522188386829,Nov-Feb
307,2015,-10233.461538461503,20894.14206246,4025.162699118002,44.56804346448755,Nov-Feb
308,1990,82708.076923077,159311.136140844,29490.536123482656,37.00522188386829,Nov-Feb
308,1991,37127.076923076995,148841.700161464,-36256.816553056335,37.00522188386829,Nov-Feb
308,1992,-16977.923076923005,144305.31386824002,36983.954344677695,37.00522188386829,Nov-Feb
308,1993,15098.076923076995,67812.10530804,20819.995603810956,37.00522188386829,Nov-Feb
308,1994,-53478.923076923005,194308.945427092,-34883.847416595876,36.78965595058991,Nov-Feb
308,1995,44641.076923076995,93043.463366212,-1114.3919391449817,37.00522188386829,Nov-Feb
308,1996,-85485.923076923,221951.77157724,15311.939377688941,37.00522188386829,Nov-Feb
308,1997,22240.076923076995,113141.962613872,12480.59533556507,37.00522188386829,Nov-Feb
308,1998,47352.076923076995,146496.471490072,13086.625482843749,37.00522188386829,Nov-Feb
308,1999,-16884.923076923005,137351.146884672,29198.097582342827,37.00522188386829,Nov-Feb
308,2000,52890.076923076995,131783.607453376,-12332.714521351372,40.87929438954435,Nov-Feb
308,2001,-3867.9230769230053,69504.17745826,6624.306130262841,49.82812252915025,Nov-Feb
308,2002,-31225.923076923005,157235.522029476,19717.491940773376,37.00522188386829,Nov-Feb
308,2003,-14182.923076923005,181436.076350564,8634.636484442715,36.78965595058992,Nov-Feb
308,2004,-10330.923076923005,55082.203614452,20375.99624857695,55.06628627341356,Nov-Feb
308,2005,-80071.923076923,171451.439612316,16203.416638150393,37.00522188386829,Nov-Feb
308,2006,78807.076923077,41154.22950358,12975.845439068133,43.715227720666086,Nov-Feb
308,2007,-39113.923076923005,39541.106095488,6795.241599477056,39.95649844367688,Nov-Feb
308,2008,31019.076923076995,65768.98597458,30178.926312524844,37.00522188386829,Nov-Feb
308,2009,-11953.923076923005,148661.145133676,-2840.7926796807296,37.00522188386829,Nov-Feb
308,2010,-46410.923076923005,163226.068855248,15443.975005386954,37.00522188386829,Nov-Feb
308,2011,-85449.923076923,179075.821074896,14002.201698933477,37.00522188386829,Nov-Feb
308,2012,65196.076923076995,83537.33778066,24417.332858574366,37.00522188386829,Nov-Feb
308,2013,27775.076923076995,181336.404975556,-15349.854062190945,37.00522188386829,Nov-Feb
308,2014,6659.076923076995,85338.530630208,-21766.027794403617,37.00522188386829,Nov-Feb
308,2015,-16076.923076923005,15204.60858104,7449.498730401778,49.70437418889698,Nov-Feb
309,1990,67812.15384615376,102636.845965428,21089.369417224563,39.96382424307104,Nov-Feb
309,1991,50610.15384615376,184840.15200492,10593.818326473254,37.00522188386829,Nov-Feb
309,1992,21965.153846153757,93858.064377128,31799.8982124501,41.116923204298104,Nov-Feb
309,1993,-41916.84615384624,18356.55486778,23599.907791882626,41.116923204298104,Nov-Feb
309,1994,-59379.84615384624,83456.910464908,1660.835298568636,37.00522188386829,Nov-Feb
309,1995,63161.15384615376,64701.590255428004,-701.9901167158387,37.03294205655568,Nov-Feb
309,1996,-86895.84615384624,193446.254938424,4798.90144897726,37.00522188386829,Nov-Feb
309,1997,1464.1538461537566,167253.967895428,25909.4104159428,37.00522188386829,Nov-Feb
309,1998,114823.15384615376,107941.93899362799,-5018.161376373646,55.33284128047646,Nov-Feb
309,1999,-33979.84615384624,183263.053651968,36971.77461531322,37.00522188386829,Nov-Feb
309,2000,41653.15384615376,90518.892595084,10208.692432988439,52.384330231155275,Nov-Feb
309,2001,-3179.8461538462434,142340.55988182,24256.878017363844,44.40425915896782,Nov-Feb
309,2002,-17670.846153846243,77799.917500692,25464.310679035698,44.40425915896782,Nov-Feb
309,2003,-19640.846153846243,152804.885129528,44229.80851861446,37.00522188386829,Nov-Feb
309,2004,-35333.84615384624,140729.658374944,37155.072192377964,37.00522188386829,Nov-Feb
309,2005,-22953.846153846243,153916.213049052,1396.2570510997975,50.739496089875225,Nov-Feb
309,2006,37793.15384615376,101941.669075384,12413.828333910627,37.00522188386829,Nov-Feb
309,2007,-12242.846153846243,11964.47643226,-3597.107981517649,58.53985174837771,Nov-Feb
309,2008,483.1538461537566,25565.539855775998,27288.3931534252,42.3210805200322,Nov-Feb
309,2009,3508.1538461537566,101653.451000952,-3458.68721997628,41.818998341144216,Nov-Feb
309,2010,-87080.84615384624,177153.078223344,13123.149845944943,37.00522188386829,Nov-Feb
309,2011,-70295.84615384624,58019.932195404,-667.8565393741592,40.87851661176657,Nov-Feb
309,2012,66511.15384615376,70143.462638356,24455.100712714386,44.40425915896782,Nov-Feb
309,2013,48462.15384615376,84136.870746332,-17214.13966100243,37.005221883868295,Nov-Feb
309,2014,29905.153846153757,51497.064830147996,28.861469373361615,44.73482777000728,Nov-Feb
309,2015,-57580.84615384624,10890.001975784,6817.908441315016,48.72747232727869,Nov-Feb
310,1990,66952.19230769225,35604.193568312,1421.1914483372384,55.068286273413555,Nov-Feb
310,1991,105690.19230769225,139788.560015364,2672.0623402342826,43.66468970699974,Nov-Feb
310,1992,1225.192307692254,146415.961429188,49357.226017797504,37.00522188386829,Nov-Feb
310,1993,-31743.807692307746,29022.525397256,25723.949769601284,39.42596904938395,Nov-Feb
310,1994,-36933.807692307746,41761.372946888,-11210.33146739631,40.447406662515505,Nov-Feb
310,1995,86456.19230769225,85387.93643084,18054.811491178327,42.379067274089444,Nov-Feb
310,1996,-55705.807692307746,194902.87629308,4879.680493020474,37.00522188386829,Nov-Feb
310,1997,-54537.807692307746,121755.57140879601,15519.80775117391,37.00522188386829,Nov-Feb
310,1998,44441.192307692254,184192.266800796,24057.898832587976,37.00522188386829,Nov-Feb
310,1999,-26787.807692307746,187094.370696844,13893.694262054905,40.750186763051524,Nov-Feb
310,2000,43838.192307692254,111573.562650504,8580.67340890428,40.661350526029935,Nov-Feb
310,2001,28366.192307692254,126766.068608768,12335.073980809546,46.21851230498331,Nov-Feb
310,2002,-49430.807692307746,60576.001036616,40430.6176728011,53.96858787291382,Nov-Feb
310,2003,-49164.807692307746,189025.939702628,58832.62137780836,37.00522188386829,Nov-Feb
310,2004,-21603.807692307746,116074.70941636,-2525.4884975551977,37.00522188386829,Nov-Feb
310,2005,-15198.807692307746,110584.974352996,-10221.803140683991,50.738496089875234,Nov-Feb
310,2006,-3555.807692307746,145750.45085726,10556.056854446404,37.00522188386829,Nov-Feb
310,2007,-11123.807692307746,148950.387438796,48414.0322574061,37.00522188386829,Nov-Feb
310,2008,-13040.807692307746,27641.455082612,29061.43217656291,37.00522188386829,Nov-Feb
310,2009,-4929.807692307746,79786.21397158,46.11766048663412,44.40425915896782,Nov-Feb
310,2010,-63588.807692307746,131955.1923748,18091.048744492593,37.00522188386829,Nov-Feb
310,2011,-34740.807692307746,33442.362087868,-26011.817383240472,40.880516611766566,Nov-Feb
310,2012,87575.19230769225,62917.126203392,27338.47315517895,38.359138352585326,Nov-Feb
310,2013,33880.192307692254,102927.907454256,24662.958809692464,42.3200805200322,Nov-Feb
310,2014,49425.192307692254,70469.304983824,8343.651138546538,55.06528627341356,Nov-Feb
310,2015,-75762.80769230775,74455.157975396,38896.1387601457,37.00522188386829,Nov-Feb
311,1990,60367.0384615385,17245.216325868,3282.460040595477,42.96409525004739,Nov-Feb
311,1991,48563.0384615385,176894.78101708,40983.06147124849,37.00522188386829,Nov-Feb
311,1992,-45706.9615384615,144590.31586558,42387.298191496295,37.00522188386829,Nov-Feb
