h,n,id,Demand,rl,pump_in,pump_out,pump_net,rl_w_pumping,rrl,rrlwp
2016-01-30T16:00:00Z,LT,2008,1579,1341.19011,0,4.426938453595258e-5,4.426938453595258e-5,1341.1900657306155,7120,6870
2016-03-03T07:00:00Z,LT,1998,1534,1364.5582313640975,0,0,0,1364.5582313640975,7121,6483
2016-12-11T19:00:00Z,LT,2008,1541,1341.2684,0,63.033206925582704,63.033206925582704,1278.235193074417,7121,6131
2016-09-24T10:00:00Z,LT,1998,1485,1364.6458198705343,0,441.78779516673706,441.78779516673706,922.8580247037972,7122,2168
2016-09-11T12:00:00Z,LT,2008,1408,1341.2752128974666,0,0,0,1341.2752128974666,7122,6871
2016-10-06T14:00:00Z,LT,1998,1446,1364.7114538998558,0,0,0,1364.7114538998558,7123,6485
2016-10-22T05:00:00Z,LT,2008,1457,1341.53335,0,0,0,1341.53335,7123,6872
2016-11-18T21:00:00Z,LT,1998,1376,1364.76128,0,0,0,1364.76128,7124,6486
2016-01-20T13:00:00Z,LT,2008,1600,1341.7033790694904,0,0,0,1341.7033790694904,7124,6873
2016-07-21T11:00:00Z,LT,1998,1421,1364.9860101778725,0,223.03581727489745,223.03581727489745,1141.950192902975,7125,4417
2016-11-24T15:00:00Z,LT,2008,1679,1341.7342084503562,0,88.23753656849567,88.23753656849567,1253.4966718818605,7125,5880
2016-11-07T16:00:00Z,LT,1998,1482,1365.00126,0,189.98072272678291,189.98072272678291,1175.020537273217,7126,4789
2016-06-26T09:00:00Z,LT,2008,1398,1341.7859741612667,0,874.501243788791,874.501243788791,467.2847303724757,7126,90
2016-04-15T17:00:00Z,LT,1998,1376,1365.0026414143322,0,0,0,1365.0026414143322,7127,6488
2016-10-06T19:00:00Z,LT,2008,1346,1341.81093,0,0,0,1341.81093,7127,6874
2016-01-16T13:00:00Z,LT,1998,1590,1365.0398292836603,0,35.036091430858164,35.036091430858164,1330.0037378528023,7128,6229
2016-01-15T11:00:00Z,LT,2008,1577,1341.8206824193776,0,24.03225995831508,24.03225995831508,1317.7884224610625,7128,6640
2016-10-21T12:00:00Z,LT,1998,1558,1365.0942149950604,0,0,0,1365.0942149950604,7129,6489
2016-07-30T13:00:00Z,LT,2008,1377,1341.8515652617855,0,41.142295654312505,41.142295654312505,1300.709269607473,7129,6400
2016-12-15T06:00:00Z,LT,1998,1546,1365.32536,0,0,0,1365.32536,7130,6491
2016-04-27T12:00:00Z,LT,2008,1388,1341.9210075269968,0,0,0,1341.9210075269968,7130,6875
2016-04-23T12:00:00Z,LT,1998,1406,1365.4008021251034,0,0.15064446870138815,0.15064446870138815,1365.250157656402,7131,6490
2016-06-29T06:00:00Z,LT,2008,1350,1341.9525133459176,0,210.6923279818426,210.6923279818426,1131.260185364075,7131,4500
2016-06-10T09:00:00Z,LT,1998,1433,1365.4847988021606,0,542.498905322785,542.498905322785,822.9858934793756,7132,1446
2016-06-01T08:00:00Z,LT,2008,1427,1342.0771809209589,0,296.6729555568836,296.6729555568836,1045.4042253640753,7132,3220
2016-01-10T17:00:00Z,LT,1998,1572,1365.64631,0,19.927728865182615,19.927728865182615,1345.7185811348174,7133,6354
2016-08-07T09:00:00Z,LT,2008,1406,1342.1028478730757,0,392.4249694671887,392.4249694671887,949.677878405887,7133,2220
2016-08-11T06:00:00Z,LT,1998,1415,1365.7407323978548,0,443.02461256842287,443.02461256842287,922.7161198294319,7134,2164
2016-07-14T07:00:00Z,LT,2008,1378,1342.2106542833956,0,793.4458195962807,793.4458195962807,548.7648346871149,7134,192
2016-06-22T12:00:00Z,LT,1998,1410,1365.750484538865,0,641.0008755738252,641.0008755738252,724.7496089650399,7135,1000
2016-07-31T08:00:00Z,LT,2008,1375,1342.2310527861603,0,296.9179633613817,296.9179633613817,1045.3130894247786,7135,3218
2016-09-17T12:00:00Z,LT,1998,1471,1365.7907291922043,0,575.5850115785654,575.5850115785654,790.2057176136389,7136,1285
2016-07-07T11:00:00Z,LT,2008,1405,1342.2825607695565,0,288.426442646832,288.426442646832,1053.8561181227246,7136,3341
2016-09-28T18:00:00Z,LT,1998,1432,1365.92162,0,229.28752668606626,229.28752668606626,1136.6340933139338,7137,4363
2016-11-01T17:00:00Z,LT,2008,1384,1342.43506,0,0,0,1342.43506,7137,6876
2016-06-26T07:00:00Z,LT,1998,1389,1365.952288030743,0,398.4265251327255,398.4265251327255,967.5257628980174,7138,2529
2016-06-17T11:00:00Z,LT,2008,1419,1342.5481588374648,0,241.9107201284453,241.9107201284453,1100.6374387090195,7138,4030
2016-04-07T16:00:00Z,LT,1998,1373,1366.080646391927,0,350.2606696637581,350.2606696637581,1015.819976728169,7139,2960
2016-12-04T08:00:00Z,LT,2008,1671,1342.9219051534824,0,424.1284475571915,424.1284475571915,918.7934575962909,7139,1944
2016-12-15T19:00:00Z,LT,1998,1584,1366.32615,0,0,0,1366.32615,7140,6498
2016-09-23T09:00:00Z,LT,2008,1524,1342.9427082575608,0,0,0,1342.9427082575608,7140,6879
2016-03-15T19:00:00Z,LT,1998,1379,1366.58549,0,874.5758993069891,874.5758993069891,492.00959069301086,7141,220
2016-10-20T05:00:00Z,LT,2008,1424,1343.07918,0,0,0,1343.07918,7141,6881
2016-11-08T13:00:00Z,LT,1998,1395,1366.656481735234,0,0,0,1366.656481735234,7142,6500
2016-07-15T11:00:00Z,LT,2008,1432,1343.1755277589502,0,806.956221182292,806.956221182292,536.2193065766583,7142,176
2016-11-29T13:00:00Z,LT,1998,1399,1366.6634434249083,11.21385780167202,0,-11.21385780167202,1377.8773012265804,7143,6579
2016-05-26T16:00:00Z,LT,2008,1355,1343.2504429961355,0,186.428392642954,186.428392642954,1156.8220503531816,7143,4826
2016-05-14T08:00:00Z,LT,1998,1472,1366.8341351583233,0,595.9353948649768,595.9353948649768,770.8987402933465,7144,1192
2016-09-23T08:00:00Z,LT,2008,1515,1343.376375999655,0,0,0,1343.376375999655,7144,6884
2016-01-05T16:00:00Z,LT,1998,1658,1366.87745,0,0,0,1366.87745,7145,6504
2016-07-02T06:00:00Z,LT,2008,1350,1343.4171593816009,0,239.03006995682279,239.03006995682279,1104.387089424778,7145,4088
2016-11-08T12:00:00Z,LT,1998,1400,1366.8971302566797,0,0,0,1366.8971302566797,7146,6505
2016-12-06T14:00:00Z,LT,2008,1350,1343.480179335968,0,0,0,1343.480179335968,7146,6885
2016-11-07T17:00:00Z,LT,1998,1471,1366.91459,0,539.6548427267849,539.6548427267849,827.2597472732152,7147,1474
2016-01-02T12:00:00Z,LT,2008,1472,1343.539377870091,0,15.965933079295269,15.965933079295269,1327.5734447907957,7147,6744
2016-06-25T10:00:00Z,LT,1998,1403,1367.0581401647596,0,874.5758993069891,874.5758993069891,492.48224085777053,7148,221
2016-03-17T17:00:00Z,LT,2008,1360,1343.601568950674,0,0,0,1343.601568950674,7148,6887
2016-12-19T19:00:00Z,LT,1998,1448,1367.06391,0,11.945310000000063,11.945310000000063,1355.1186,7149,6425
2016-07-28T08:00:00Z,LT,2008,1424,1343.613913688816,0,274.5482442640374,274.5482442640374,1069.0656694247787,7149,3558
2016-01-18T16:00:00Z,LT,1998,1477,1367.11199,0,0,0,1367.11199,7150,6508
2016-12-04T13:00:00Z,LT,2008,1599,1343.7106037614,0,0,0,1343.7106037614,7150,6889
2016-06-19T09:00:00Z,LT,1998,1429,1367.2921036205116,0,317.7287710190951,317.7287710190951,1049.5633326014165,7151,3323
2016-09-15T14:00:00Z,LT,2008,1434,1343.956224846725,0,245.6082228103346,245.6082228103346,1098.3480020363904,7151,4001
2016-05-29T10:00:00Z,LT,1998,1404,1367.501951749249,0,858.1319387868328,858.1319387868328,509.3700129624161,7152,275
2016-12-06T11:00:00Z,LT,2008,1358,1344.0297706441324,0,0,0,1344.0297706441324,7152,6891
2016-04-09T09:00:00Z,LT,1998,1548,1367.5179631715475,0,449.83912300490374,449.83912300490374,917.6788401666438,7153,2120
2016-01-15T13:00:00Z,LT,2008,1575,1344.1176963763437,0,0,0,1344.1176963763437,7153,6892
2016-04-13T15:00:00Z,LT,1998,1424,1367.5450316000881,0,39.005905637176966,39.005905637176966,1328.5391259629112,7154,6221
2016-12-19T20:00:00Z,LT,2008,1374,1344.15733,0,4.736426899374862,4.736426899374862,1339.420903100625,7154,6853
2016-10-26T08:00:00Z,LT,1998,1557,1367.6033454710323,0,629.8105797098177,629.8105797098177,737.7927657612146,7155,1054
2016-04-29T06:00:00Z,LT,2008,1404,1344.231915875959,0,758.8301947767641,758.8301947767641,585.4017210991949,7155,277
2016-05-21T14:00:00Z,LT,1998,1399,1367.6503908976783,0,288.72301126486013,288.72301126486013,1078.9273796328182,7156,3657
2016-06-30T09:00:00Z,LT,2008,1418,1344.2477178849228,0,283.14205252084764,283.14205252084764,1061.1056653640753,7156,3451
2016-01-16T11:00:00Z,LT,1998,1607,1367.7248290860612,0,25.427456739888044,25.427456739888044,1342.2973723461732,7157,6333
2016-09-02T18:00:00Z,LT,2008,1393,1344.46685,0,644.0784704295668,644.0784704295668,700.3883795704332,7157,709
2016-02-09T08:00:00Z,LT,1998,1620,1367.805664212594,0,771.4892739022278,771.4892739022278,596.3163903103662,7158,519
2016-12-24T09:00:00Z,LT,2008,1364,1344.478780879219,0,0,0,1344.478780879219,7158,6894
2016-10-08T07:00:00Z,LT,1998,1614,1367.840231764872,0,334.83135661438666,334.83135661438666,1033.0088751504854,7159,3149
2016-11-27T07:00:00Z,LT,2008,1653,1344.49001,0,25.83117091507216,25.83117091507216,1318.6588390849279,7159,6647
2016-04-10T13:00:00Z,LT,1998,1447,1367.8429137082776,0,0.007625544205245353,0.007625544205245353,1367.8352881640724,7160,6511
2016-01-21T17:00:00Z,LT,2008,1665,1344.50306,0,0,0,1344.50306,7160,6895
2016-01-28T07:00:00Z,LT,1998,1626,1368.15078,0,0,0,1368.15078,7161,6513
2016-11-20T20:00:00Z,LT,2008,1423,1344.54274,0,0,0,1344.54274,7161,6896
2016-10-01T11:00:00Z,LT,1998,1590,1368.169979757166,0,94.61461614131963,94.61461614131963,1273.5553636158463,7162,5741
2016-12-19T08:00:00Z,LT,2008,1388,1344.6006570204408,0,0,0,1344.6006570204408,7162,6897
2016-08-14T10:00:00Z,LT,1998,1413,1368.3391820047555,0,860.0995653308199,860.0995653308199,508.23961667393553,7163,271
2016-09-24T16:00:00Z,LT,2008,1393,1344.6136033801426,0,0,0,1344.6136033801426,7163,6898
2016-12-04T19:00:00Z,LT,1998,1541,1368.36247,0,0,0,1368.36247,7164,6514
2016-05-18T09:00:00Z,LT,2008,1416,1344.6509129952276,0,316.9777730148785,316.9777730148785,1027.673139980349,7164,3015
2016-07-17T08:00:00Z,LT,1998,1389,1368.3927441930705,0,874.5758993069891,874.5758993069891,493.8168448860814,7165,224
2016-05-04T13:00:00Z,LT,2008,1364,1344.9198855331747,0,138.94471334590938,138.94471334590938,1205.9751721872653,7165,5416
2016-09-28T06:00:00Z,LT,1998,1378,1368.5945633961376,0,235.41405008220386,235.41405008220386,1133.1805133139337,7166,4320
2016-02-24T08:00:00Z,LT,2008,1606,1345.1431521932113,0,767.3450227529897,767.3450227529897,577.7981294402216,7166,262
2016-04-14T12:00:00Z,LT,1998,1479,1368.6136906877805,0,0.8131451617717911,0.8131451617717911,1367.8005455260086,7167,6510
2016-03-28T09:00:00Z,LT,2008,1386,1345.186354888152,0,0.005122214352729162,0.005122214352729162,1345.1812326737993,7167,6902
2016-03-23T11:00:00Z,LT,1998,1520,1368.8937350949122,0,0,0,1368.8937350949122,7168,6516
2016-10-22T19:00:00Z,LT,2008,1360,1345.21355,0,0,0,1345.21355,7168,6903
2016-03-28T12:00:00Z,LT,1998,1378,1369.0246660016935,0,9.278273256447108,9.278273256447108,1359.7463927452463,7169,6453
2016-04-01T14:00:00Z,LT,2008,1378,1345.2641017071728,0,92.77109329086329,92.77109329086329,1252.4930084163095,7169,5874
2016-09-04T09:00:00Z,LT,1998,1417,1369.1686483260348,0,311.1821968818193,311.1821968818193,1057.9864514442156,7170,3411
2016-07-21T07:00:00Z,LT,2008,1369,1345.2858488277006,0,217.5448019523484,217.5448019523484,1127.7410468753524,7170,4454
2016-09-18T13:00:00Z,LT,1998,1405,1369.2994250726838,0,49.14678758086848,49.14678758086848,1320.1526374918153,7171,6118
2016-07-03T09:00:00Z,LT,2008,1416,1345.503268689564,0,874.501243788791,874.501243788791,471.002024900773,7171,91
2016-09-16T16:00:00Z,LT,1998,1402,1369.4512585547407,0,0,0,1369.4512585547407,7172,6518
2016-04-20T10:00:00Z,LT,2008,1446,1345.538801585591,0,173.43842040099366,173.43842040099366,1172.1003811845974,7172,5035
2016-08-04T08:00:00Z,LT,1998,1401,1369.4879626137645,0,874.5758993069891,874.5758993069891,494.9120633067754,7173,227
2016-10-30T10:00:00Z,LT,2008,1525,1345.68680947322,0,1.2509568197542597e-7,1.2509568197542597e-7,1345.6868093481241,7173,6905
2016-12-31T11:00:00Z,LT,1998,1596,1369.57055743255,0,30.025973868597475,30.025973868597475,1339.5445835639525,7174,6314
2016-07-31T11:00:00Z,LT,2008,1385,1345.7585592745747,0,283.61707461373214,283.61707461373214,1062.1414846608427,7174,3461
2016-07-14T10:00:00Z,LT,1998,1386,1369.5849918629597,0,874.5758993069891,874.5758993069891,495.0090925559706,7175,228
2016-02-04T17:00:00Z,LT,2008,1625,1345.83386,0,278.43359305914737,278.43359305914737,1067.4002669408526,7175,3537
2016-11-14T19:00:00Z,LT,1998,1407,1369.80228,0,0,0,1369.80228,7176,6520
2016-07-21T10:00:00Z,LT,2008,1378,1345.8927799492474,0,494.3442212303677,494.3442212303677,851.5485587188797,7176,1407
2016-03-09T15:00:00Z,LT,1998,1539,1369.9081760381237,0,0,0,1369.9081760381237,7177,6521
2016-08-04T07:00:00Z,LT,2008,1401,1345.9484604451973,0,327.2359583130808,327.2359583130808,1018.7125021321165,7177,2893
2016-11-29T14:00:00Z,LT,1998,1412,1369.9699284305977,5.606928900835555,0,-5.606928900835555,1375.5768573314333,7178,6563
2016-06-29T10:00:00Z,LT,2008,1402,1346.0048185296116,0,261.4797531655364,261.4797531655364,1084.525065364075,7178,3773
2016-11-23T19:00:00Z,LT,1998,1531,1370.06947,0,0,0,1370.06947,7179,6522
2016-07-31T09:00:00Z,LT,2008,1385,1346.045115076481,0,298.7320256517023,298.7320256517023,1047.3130894247786,7179,3252
2016-06-10T07:00:00Z,LT,1998,1404,1370.2191907376566,0,364.9850492665082,364.9850492665082,1005.2341414711484,7180,2881
2016-05-04T06:00:00Z,LT,2008,1354,1346.1001464158846,0,242.0857882326045,242.0857882326045,1104.0143581832801,7180,4082
2016-06-10T08:00:00Z,LT,1998,1427,1370.2756128596736,0,502.7355533219826,502.7355533219826,867.540059537691,7181,1754
2016-05-22T07:00:00Z,LT,2008,1449,1346.2177834251288,0,332.11104344477974,332.11104344477974,1014.1067399803491,7181,2848
2016-07-09T09:00:00Z,LT,1998,1406,1370.294894731711,0,646.7176490541539,646.7176490541539,723.5772456775572,7182,993
2016-10-14T08:00:00Z,LT,2008,1538,1346.2450611033096,0,0,0,1346.2450611033096,7182,6906
2016-11-26T06:00:00Z,LT,1998,1519,1370.29565,503.25705736135114,0,-503.25705736135114,1873.5527073613512,7183,8746
2016-04-02T14:00:00Z,LT,2008,1380,1346.3606023957755,0,12.941865569836622,12.941865569836622,1333.4187368259388,7183,6787
2016-10-27T14:00:00Z,LT,1998,1539,1370.4096849541318,0,0,0,1370.4096849541318,7184,6523
2016-05-08T11:00:00Z,LT,2008,1422,1346.5362420306058,0,206.41470817563322,206.41470817563322,1140.1215338549725,7184,4632
2016-07-09T11:00:00Z,LT,1998,1413,1370.4434565954498,0,758.8884545101299,758.8884545101299,611.5550020853199,7185,581
2016-09-01T09:00:00Z,LT,2008,1388,1346.5723013917154,0,616.841807653518,616.841807653518,729.7304937381974,7185,815
2016-06-25T12:00:00Z,LT,1998,1395,1370.642312290536,0,874.5758993069891,874.5758993069891,496.0664129835469,7186,230
2016-05-04T10:00:00Z,LT,2008,1385,1346.615228854421,0,519.5438630569411,519.5438630569411,827.07136579748,7186,1248
2016-09-16T13:00:00Z,LT,1998,1481,1370.7193543539624,0,0,0,1370.7193543539624,7187,6524
2016-07-30T10:00:00Z,LT,2008,1384,1346.6199817345039,0,264.3068923097255,264.3068923097255,1082.3130894247784,7187,3755
2016-02-11T08:00:00Z,LT,1998,1600,1370.8390755190178,0,770.5312960667038,770.5312960667038,600.307779452314,7188,544
2016-09-10T13:00:00Z,LT,2008,1397,1346.6586475027639,0,11.84537042206815,11.84537042206815,1334.8132770806958,7188,6801
2016-05-28T08:00:00Z,LT,1998,1396,1370.9301595036666,0,511.45811697667773,511.45811697667773,859.4720425269888,7189,1690
2016-05-13T06:00:00Z,LT,2008,1426,1346.6597096280616,0,547.9963728621132,547.9963728621132,798.6633367659484,7189,1116
2016-11-27T20:00:00Z,LT,1998,1432,1371.09306,0,0,0,1371.09306,7190,6525
2016-12-13T16:00:00Z,LT,2008,1526,1346.75056,0,0,0,1346.75056,7190,6908
2016-01-02T16:00:00Z,LT,1998,1540,1371.51591,0,0,0,1371.51591,7191,6529
2016-09-23T17:00:00Z,LT,2008,1460,1346.76786,0,0,0,1346.76786,7191,6909
2016-11-22T16:00:00Z,LT,1998,1533,1371.51975,0,0,0,1371.51975,7192,6530
2016-04-24T12:00:00Z,LT,2008,1410,1346.8572903991549,0,61.48576332991732,61.48576332991732,1285.3715270692376,7192,6214
2016-11-05T12:00:00Z,LT,1998,1615,1371.5667767561026,0,0,0,1371.5667767561026,7193,6531
2016-09-07T10:00:00Z,LT,2008,1427,1347.0885215976489,0,372.0336929783938,372.0336929783938,975.0548286192551,7193,2474
2016-12-03T19:00:00Z,LT,1998,1584,1371.60957,0,0,0,1371.60957,7194,6532
2016-11-21T15:00:00Z,LT,2008,1383,1347.1007910803755,0,0,0,1347.1007910803755,7194,6911
2016-05-18T11:00:00Z,LT,1998,1414,1371.6318747566265,0,217.55466532215962,217.55466532215962,1154.077209434467,7195,4566
2016-07-10T09:00:00Z,LT,2008,1388,1347.328575689007,0,227.31244626422847,227.31244626422847,1120.0161294247787,7195,4333
2016-11-28T19:00:00Z,LT,1998,1418,1371.7268100000001,347.705827573179,0,-347.705827573179,1719.4326375731791,7196,8622
2016-03-19T07:00:00Z,LT,2008,1447,1347.3702984295599,0,47.75247588188495,47.75247588188495,1299.617822547675,7196,6378
2016-12-23T06:00:00Z,LT,1998,1532,1371.75662,0,0,0,1371.75662,7197,6533
2016-03-28T12:00:00Z,LT,2008,1385,1347.531376064711,0,0,0,1347.531376064711,7197,6913
2016-01-28T16:00:00Z,LT,1998,1651,1371.92039,0,810.114654577229,810.114654577229,561.805735422771,7198,427
2016-12-29T06:00:00Z,LT,2008,1379,1347.53362,0,0,0,1347.53362,7198,6914
2016-06-26T08:00:00Z,LT,1998,1406,1372.1255261458718,0,874.5758993069891,874.5758993069891,497.5496268388828,7199,233
2016-04-03T14:00:00Z,LT,2008,1358,1347.5719365817515,0,0.001579817574442947,0.001579817574442947,1347.5703567641772,7199,6916
2016-11-21T15:00:00Z,LT,1998,1432,1372.1666565356009,0,0,0,1372.1666565356009,7200,6537
2016-05-08T09:00:00Z,LT,2008,1442,1347.9106070561577,0,226.57273596972345,226.57273596972345,1121.3378710864342,7200,4353
2016-07-03T07:00:00Z,LT,1998,1448,1372.299435861266,0,874.5758993069891,874.5758993069891,497.72353655427685,7201,234
2016-11-18T17:00:00Z,LT,2008,1728,1348.08749,0,0,0,1348.08749,7201,6917
2016-11-29T11:00:00Z,LT,1998,1401,1372.4155829792455,44.85543120668717,0,-44.85543120668717,1417.2710141859327,7202,6785
2016-10-15T18:00:00Z,LT,2008,1427,1348.18644,0,0,0,1348.18644,7202,6919
2016-01-19T15:00:00Z,LT,1998,1649,1372.4298279769373,0,0,0,1372.4298279769373,7203,6538
2016-04-28T10:00:00Z,LT,2008,1407,1348.461940398826,0,125.38599972665929,125.38599972665929,1223.0759406721668,7203,5587
2016-10-26T09:00:00Z,LT,1998,1561,1372.4468355985953,0,628.9305398235123,628.9305398235123,743.516295775083,7204,1077
2016-06-17T08:00:00Z,LT,2008,1399,1348.6613677822459,0,874.501243788791,874.501243788791,474.1601239934548,7204,93
2016-09-03T18:00:00Z,LT,1998,1377,1372.53098,0,151.30958851745368,151.30958851745368,1221.2213914825463,7205,5288
2016-07-15T09:00:00Z,LT,2008,1420,1348.9408159017635,0,244.95215629376787,244.95215629376787,1103.9886596079955,7205,4080
2016-07-10T07:00:00Z,LT,1998,1390,1372.5996874348693,0,453.3228710510439,453.3228710510439,919.2768163838255,7206,2136
2016-08-11T07:00:00Z,LT,2008,1454,1349.0625877955763,0,266.7085471150151,266.7085471150151,1082.3540406805612,7206,3756
2016-05-11T12:00:00Z,LT,1998,1437,1372.6044088157773,0,462.26543679086535,462.26543679086535,910.338972024912,7207,2056
2016-06-16T12:00:00Z,LT,2008,1405,1349.1268518715217,0,302.28786795911503,302.28786795911503,1046.8389839124065,7207,3247
2016-05-18T09:00:00Z,LT,1998,1415,1372.6385797572123,0,253.1079965412224,253.1079965412224,1119.5305832159897,7208,4156
2016-06-01T11:00:00Z,LT,2008,1420,1349.1778959283042,0,295.63577056422923,295.63577056422923,1053.542125364075,7208,3338
2016-03-24T11:00:00Z,LT,1998,1560,1372.6932303548565,0,258.15106668918236,258.15106668918236,1114.5421636656743,7209,4088
2016-05-26T15:00:00Z,LT,2008,1370,1349.369802735869,0,218.23612730213847,218.23612730213847,1131.1336754337303,7209,4498
2016-03-13T11:00:00Z,LT,1998,1530,1372.7172032563053,0,0.7087223185553917,0.7087223185553917,1372.00848093775,7210,6536
2016-03-18T15:00:00Z,LT,2008,1373,1349.4648436291545,0,0,0,1349.4648436291545,7210,6922
2016-10-13T16:00:00Z,LT,1998,1445,1372.7614279601107,0,37.25752099894612,37.25752099894612,1335.5039069611646,7211,6284
2016-01-30T17:00:00Z,LT,2008,1588,1349.59967,0,2.213469226797629e-5,2.213469226797629e-5,1349.5996478653078,7211,6923
2016-10-20T14:00:00Z,LT,1998,1554,1372.8675779646653,0,0,0,1372.8675779646653,7212,6540
2016-01-21T11:00:00Z,LT,2008,1627,1349.6404404410416,0,0,0,1349.6404404410416,7212,6924
2016-04-08T10:00:00Z,LT,1998,1487,1372.9741390423164,0,391.69829454058186,391.69829454058186,981.2758445017346,7213,2662
2016-06-17T09:00:00Z,LT,2008,1401,1349.8163931403167,0,254.38563443129715,254.38563443129715,1095.4307587090195,7213,3940
2016-04-15T14:00:00Z,LT,1998,1384,1373.060722409327,0,0,0,1373.060722409327,7214,6542
2016-09-04T10:00:00Z,LT,2008,1383,1349.8184888903963,0,2.636851416145717,2.636851416145717,1347.1816374742507,7214,6912
2016-05-26T14:00:00Z,LT,1998,1398,1373.1825081594807,0,261.445977981355,261.445977981355,1111.7365301781256,7215,4058
2016-05-14T10:00:00Z,LT,2008,1433,1349.8431378364035,0,317.01311785605435,317.01311785605435,1032.830019980349,7215,3078
2016-03-10T06:00:00Z,LT,1998,1393,1373.18463,0,0,0,1373.18463,7216,6543
2016-02-13T06:00:00Z,LT,2008,1446,1349.93134,0,225.81912149925006,225.81912149925006,1124.11221850075,7216,4393
2016-10-09T05:00:00Z,LT,1998,1374,1373.24668,0,0,0,1373.24668,7217,6544
2016-07-28T09:00:00Z,LT,2008,1438,1350.0314404768935,0,286.50401105211495,286.50401105211495,1063.5274294247786,7217,3479
2016-01-10T15:00:00Z,LT,1998,1504,1373.3024083233363,0,47.620472812484536,47.620472812484536,1325.6819355108519,7218,6192
2016-05-14T12:00:00Z,LT,2008,1433,1350.0773277482983,0,359.82772776794945,359.82772776794945,990.2495999803489,7218,2609
2016-12-16T13:00:00Z,LT,1998,1582,1373.3883348207103,0,85.76513931989382,85.76513931989382,1287.6231955008166,7219,5847
2016-10-12T17:00:00Z,LT,2008,1500,1350.24202,0,814.094524208807,814.094524208807,536.1474957911929,7219,175
2016-03-02T12:00:00Z,LT,1998,1612,1373.459561953473,0,874.5758993069891,874.5758993069891,498.8836626464839,7220,238
2016-03-13T08:00:00Z,LT,2008,1473,1350.37053993649,0,0,0,1350.37053993649,7220,6927
2016-08-27T19:00:00Z,LT,1998,1410,1373.49961,0,224.1585930156093,224.1585930156093,1149.3410169843908,7221,4500
2016-01-27T09:00:00Z,LT,2008,1611,1350.4135791109243,0,0,0,1350.4135791109243,7221,6928
2016-05-28T07:00:00Z,LT,1998,1389,1373.5383369508934,0,544.1876232681354,544.1876232681354,829.3507136827579,7222,1487
2016-06-16T09:00:00Z,LT,2008,1420,1350.4179751038355,0,499.48086451380823,499.48086451380823,850.9371105900273,7222,1400
2016-07-14T11:00:00Z,LT,1998,1402,1373.634682768212,0,874.5758993069891,874.5758993069891,499.058783461223,7223,239
2016-09-15T05:00:00Z,LT,2008,1374,1350.61654,0,95.78148826345,95.78148826345,1254.83505173655,7223,5888
2016-11-08T20:00:00Z,LT,1998,1379,1373.69622,0,0,0,1373.69622,7224,6546
2016-07-23T12:00:00Z,LT,2008,1389,1350.6610420644413,0,874.501243788791,874.501243788791,476.15979827565025,7224,97
2016-11-21T09:00:00Z,LT,1998,1395,1373.7396077059325,0,0,0,1373.7396077059325,7225,6547
2016-12-17T06:00:00Z,LT,2008,1543,1350.72525,0,0,0,1350.72525,7225,6929
2016-03-28T09:00:00Z,LT,1998,1384,1373.844008599252,0,74.22618605157686,74.22618605157686,1299.6178225476751,7226,5944
2016-07-07T10:00:00Z,LT,2008,1395,1350.7886346802654,0,227.33050838604925,227.33050838604925,1123.458126294216,7226,4379
2016-09-01T19:00:00Z,LT,1998,1395,1373.94267,0,274.04759721437676,274.04759721437676,1099.8950727856231,7227,3913
2016-01-14T18:00:00Z,LT,2008,1607,1350.88138,0,157.22124657872092,157.22124657872092,1193.6601334212792,7227,5290
2016-05-19T08:00:00Z,LT,1998,1430,1373.9525613059534,0,6.460863636167005,6.460863636167005,1367.4916976697864,7228,6509
2016-09-03T06:00:00Z,LT,2008,1410,1350.9076841760098,0,848.5540662967782,848.5540662967782,502.3536178792316,7228,122
2016-03-26T06:00:00Z,LT,1998,1383,1373.954909322325,0,0.13820031805869554,0.13820031805869554,1373.8167090042662,7229,6548
2016-03-16T16:00:00Z,LT,2008,1355,1351.003028001754,0,51.38520545407937,51.38520545407937,1299.6178225476747,7229,6373
2016-04-07T15:00:00Z,LT,1998,1388,1374.0208549696172,0,380.31857265671965,380.31857265671965,993.7022823128975,7230,2769
2016-12-06T12:00:00Z,LT,2008,1363,1351.0956241367583,0,0,0,1351.0956241367583,7230,6930
2016-12-16T14:00:00Z,LT,1998,1592,1374.202882807511,0,279.9707649290466,279.9707649290466,1094.2321178784646,7231,3854
2016-05-07T11:00:00Z,LT,2008,1432,1351.1259248465176,0,349.2227248661685,349.2227248661685,1001.9031999803491,7231,2711
2016-07-22T10:00:00Z,LT,1998,1444,1374.38391526808,0,832.8734613992202,832.8734613992202,541.5104538688598,7232,381
2016-01-15T15:00:00Z,LT,2008,1599,1351.2100434756899,0,206.11679760628328,206.11679760628328,1145.0932458694065,7232,4693
2016-06-15T10:00:00Z,LT,1998,1410,1374.4082725860949,0,874.5758993069891,874.5758993069891,499.8323732791058,7233,241
2016-01-26T18:00:00Z,LT,2008,1551,1351.28876,0,95.99674079762883,95.99674079762883,1255.2920192023712,7233,5892
2016-08-31T12:00:00Z,LT,1998,1395,1374.4561117959022,0,0,0,1374.4561117959022,7234,6552
2016-11-27T09:00:00Z,LT,2008,1703,1351.2918193403782,0,6.45779272876804,6.45779272876804,1344.8340266116102,7234,6901
2016-11-21T11:00:00Z,LT,1998,1405,1374.4729322656149,0,0,0,1374.4729322656149,7235,6553
